dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_8s,0.78424628,1..9,50,20,97,43,20394.32692897719,936.7124343091511,7922.836564866381,545.193706979647
skas_8s+,0.78424628,1..9,50,20,97,43,22926.75632167832,1067.666565221903,10151.03524252081,745.7549214383735
skas_8s,0.443746751,1..9,50,20,57,3,24114.784805850973,1178.7381345845606,9266.864729696224,628.7796909310359
skas_8s+,0.443746751,1..9,50,20,57,3,27532.13245049116,1402.2400306794818,14388.304256995334,810.0223353167868
skas_8s,1.041521628,1..9,50,20,124,70,18026.945332303276,914.9469144008017,7762.403351957364,549.2679979962468
skas_8s+,1.041521628,1..9,50,20,124,70,19916.52825939246,1048.5595895403337,11000.560356328031,856.2009844719817
skas_8s,1.273207247,1..9,50,20,153,99,13720.285562237576,705.9776701886748,7654.8261803624555,593.3429072342274
skas_8s+,1.273207247,1..9,50,20,153,99,16341.657611615474,882.5760268906888,11128.760497196557,881.1237066329849
skas_8s,0.858675638,1..9,50,20,111,57,26740.595673351727,1221.8698744665276,7386.717153528745,576.7251783234398
skas_8s+,0.858675638,1..9,50,20,111,57,31124.831542502838,1471.6799646610511,10988.476434331922,861.93278297982
skas_8s,0.502217779,1..9,50,20,57,3,31041.106679182343,1330.3821715219183,8477.61096121127,675.822478765667
skas_8s+,0.502217779,1..9,50,20,57,3,36505.430587507704,1569.6108071417302,12410.344407942257,908.5701137541259
skas_8s,0.987473842,1..9,50,20,123,69,22537.676663887625,975.1061021715959,7100.4145819492305,520.3850714848702
skas_8s+,0.987473842,1..9,50,20,123,69,24974.85148856382,1162.7915030660822,9590.377946445027,670.9033730123202
skas_8s,0.675363656,1..9,50,20,77,23,23937.98919017515,1426.6369358296852,8163.718862900725,574.5703243793114
skas_8s+,0.675363656,1..9,50,20,77,23,26918.59549111303,1625.245900942574,10382.776121278659,749.7596976857161
skas_8s,0.606553457,1..9,50,20,73,19,18547.15111221799,859.5733625299598,7928.1724996998255,535.4256102704209
skas_8s+,0.606553457,1..9,50,20,73,19,18903.247455436758,875.0869992242287,12140.1971333865,752.375638279623
skas_8s,0.614553799,1..9,50,20,75,21,18127.44695405699,756.9663156794209,8314.549792711616,616.3275736680685
skas_8s+,0.614553799,1..9,50,20,75,21,23350.15402735439,1077.4190439577376,11343.274464056653,712.8729023719926
skas_8s,0.56285062,1..9,50,20,63,9,16555.71000688936,849.4283912278313,8545.59264913596,635.3535299337744
skas_8s+,0.56285062,1..9,50,20,63,9,21025.860306961375,1101.1532392107838,11409.908502037117,829.7437090510282
skas_8s,0.726612336,1..9,50,20,91,37,18269.423791697274,941.6250719355758,8628.760714976941,618.7563830649449
