dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_12s,13.431286341,1..23,200,50,342,135,76157.08776040433,2753.4087094411425,36475.69028168871,1530.9955043372863
skas_12s+,13.431286341,1..23,200,50,342,135,83347.06509973695,3043.8885477554427,51119.856510485435,2110.5451638153145
skas_12s,24.477520567,1..23,200,50,636,429,84195.30733288787,3177.6447692147676,36002.1063082081,1491.7276702928496
skas_12s+,24.477520567,1..23,200,50,636,429,95670.21496066007,3551.723445160004,47932.279948229036,1940.8645694996574
skas_12s,15.728691155,1..23,200,50,411,204,66845.84773347451,2652.24612447272,40473.94972528771,1660.0775553007231
skas_12s+,15.728691155,1..23,200,50,411,204,73032.9020112318,2834.1053334964136,52656.07404670433,2156.749097774011
skas_12s,14.120521218,1..23,200,50,375,168,89088.97247139741,3278.408728069207,38255.691473234394,1625.2403175681666
skas_12s+,14.120521218,1..23,200,50,375,168,99685.83162834782,3664.99803138217,49294.47901919139,2028.8891203881508
skas_12s,14.18483247,1..23,200,50,380,173,86212.00540922441,3016.167022314353,39138.41813498308,1689.8567624305003
skas_12s+,14.18483247,1..23,200,50,380,173,94120.80004676945,3353.028866127825,51675.17288087517,2162.094235191478
skas_12s,17.47429946,1..23,200,50,450,243,88795.00063543237,3268.320412707126,38167.800162301035,1646.9446294176664
skas_12s+,17.47429946,1..23,200,50,450,243,101467.98369464505,3794.4351664435612,49667.42414035843,2123.5135956561435
skas_12s,29.022331627,1..23,200,50,759,552,61290.96749833991,2444.770821826068,37148.85207041087,1616.2687850271634
skas_12s+,29.022331627,1..23,200,50,759,552,66717.50883831797,2617.532656294793,51361.92158574317,2183.1019366044966
skas_12s,11.35827238,1..23,200,50,300,93,95863.4492791924,3580.4925371604895,37308.02747674449,1506.9297029223962
skas_12s+,11.35827238,1..23,200,50,300,93,101967.93993268839,3844.9710583824203,50400.676867370436,2035.0977283677785
skas_12s,13.575491279,1..23,200,50,357,150,72543.68701358243,2680.028766447685,38428.706947344544,1621.6958305335932
skas_12s+,13.575491279,1..23,200,50,357,150,83591.38922987727,3097.076678198787,48504.624231511065,2026.3699328916312
skas_12s,13.415294332,1..23,200,50,355,148,69269.99845331346,2605.0527893037092,36973.73797456723,1598.3371778014098
skas_12s+,13.415294332,1..23,200,50,355,148,78502.42940875112,2940.4871956372995,51299.30616994839,2159.224805779411
skas_12s,19.7280594,1..23,200,50,524,317,60812.09213098366,2371.1312115577825,37888.330143349456,1648.4495511812868
skas_12s+,19.7280594,1..23,200,50,524,317,67555.69984969408,2597.7082212795376,48708.30046734423,2089.2187124369284
skas_12s,21.645838199,1..23,200,50,570,363,58229.35262696243,2277.328199666978,37109.10919400206,1594.151997889113
skas_12s+,21.645838199,1..23,200,50,570,363,64247.364094549375,2480.1669395139143,53777.04250496005,2262.6433426396593
skas_12s,27.134253287,1..23,200,50,714,507,62468.23204292249,2597.2158845218005,37321.32936649962,1575.0039921500993
skas_12s+,27.134253287,1..23,200,50,714,507,73509.5211945121,3022.637881294619,52602.32438202986,2186.9520888609118
skas_12s,9.764001805,1..23,200,50,259,52,97023.54467667016,3707.2418499237783,38666.15311932763,1629.9980648636224
skas_12s+,9.764001805,1..23,200,50,259,52,107001.6786623384,4098.766794382667,53335.64385308412,2238.1987132499403
skas_12s,9.032425603,1..23,200,50,234,27,83297.01422008278,3041.8710630386863,35347.56286844834,1433.2579996116447
skas_12s+,9.032425603,1..23,200,50,234,27,88411.73078123118,3236.0905123910825,53749.12516413655,2082.9872568409146
skas_12s,12.489453927,1..23,200,50,330,123,60074.4302687668,2299.818384314609,37738.209589444334,1514.2648953009468
skas_12s+,12.489453927,1..23,200,50,330,123,68781.77776368095,2616.0172338021075,48021.956814833,1912.3048824977943
skas_12s,19.202234117,1..23,200,50,510,303,65353.98919101048,2287.460667035509,36376.97922794293,1540.9685046127938
skas_12s+,19.202234117,1..23,200,50,510,303,73788.46533927681,2602.9033352460197,51720.297265191235,2173.034575741549
skas_12s,12.815070103,1..23,200,50,351,144,80614.80230384768,3080.7941471494946,39785.33118743593,1698.419603577086
skas_12s+,12.815070103,1..23,200,50,351,144,88000.40167331975,3367.484641966811,50220.63346550561,2089.8179126522878
skas_12s,9.893868077,1..23,200,50,265,58,72335.06028986296,2643.228130213383,37217.046236420596,1536.7870786725855
skas_12s+,9.893868077,1..23,200,50,265,58,80294.28983022302,2958.5997106634973,47806.32843249663,1945.3661245964129
skas_12s,16.893419265,1..23,200,50,440,233,65015.39441417614,2520.0679224802348,40563.995743926775,1709.3481584499027
skas_12s+,16.893419265,1..23,200,50,440,233,76340.03481369422,2964.0982574022887,50288.7970047715,2130.9965606177984
skas_12s,21.44647654,1..23,200,50,562,355,53459.587025457506,2088.3976168737954,37275.750625269946,1573.0295282498887
skas_12s+,21.44647654,1..23,200,50,562,355,60124.49907433669,2322.6555161170495,51340.54106333687,2096.5549475323633
skas_12s,43.920775926,1..23,200,50,1149,942,69382.28688701484,2669.733671235065,36572.933859066055,1512.1027267498023
skas_12s+,43.920775926,1..23,200,50,1149,942,79239.57853934207,3044.445404689126,50985.93348782214,2117.55116696589
skas_12s,25.523496771,1..23,200,50,669,462,64660.11581268286,2256.483980664917,36284.13672736807,1432.7237176437459
skas_12s+,25.523496771,1..23,200,50,669,462,70903.1145258681,2500.9295927125404,46561.447155804955,1846.0330386863225
skas_12s,11.039816316,1..23,200,50,295,88,59049.63859497942,2220.9284084220676,38120.939075376846,1592.3483882999258
