dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_4s,0.145354156,1..5,50,20,59,9,1199.737501881515,59.465917463849095,556.5270268524557,38.360583474096885
skas_4s+,0.145354156,1..5,50,20,59,9,2535.024426894646,135.74660874290467,556.5270268524557,38.360583474096885
skas_4s,0.134271302,1..5,50,20,53,3,1110.3961230729856,64.00680304287859,647.0856839282352,40.97324832463399
skas_4s+,0.134271302,1..5,50,20,53,3,2115.636215736383,128.57115546859237,1209.0,83.0
skas_4s,0.134252086,1..5,50,20,53,3,2585.874035428249,148.86164480605012,556.5270268524557,38.360583474096885
skas_4s+,0.134252086,1..5,50,20,53,3,2976.0179177929626,175.40353341826588,556.5270268524557,38.360583474096885
skas_4s,0.152105104,1..5,50,20,59,9,2525.406695660653,138.82181920964734,556.5270268524557,38.360583474096885
skas_4s+,0.152105104,1..5,50,20,59,9,3404.171614237034,186.29338570809514,556.5270268524557,38.360583474096885
skas_4s,0.135346555,1..5,50,20,53,3,972.7095946238207,44.33765635242614,556.5270268524557,38.360583474096885
skas_4s+,0.135346555,1..5,50,20,53,3,1051.5191922844783,52.09147019991319,556.5270268524557,38.360583474096885
skas_4s,0.139278325,1..5,50,20,53,3,1147.6144326544818,78.98495949766146,647.0856839282352,40.97324832463399
skas_4s+,0.139278325,1..5,50,20,53,3,1459.0,103.0,1209.0,83.0
skas_4s,0.13613155,1..5,50,20,53,3,2355.9375509153815,128.76532189807438,763.0990929832058,40.42295786358738
skas_4s+,0.13613155,1..5,50,20,53,3,2355.9375509153815,128.76532189807438,1099.0,60.0
skas_4s,0.144565416,1..5,50,20,56,6,1372.2051841941054,66.73651022210932,623.9602596744048,43.70794127729489
skas_4s+,0.144565416,1..5,50,20,56,6,2160.524758424985,107.70820393249936,868.8722825824867,62.70820393249937
skas_4s,0.152269214,1..5,50,20,53,3,1077.8165435622434,68.11335983724649,556.5270268524557,38.360583474096885
skas_4s+,0.152269214,1..5,50,20,53,3,2002.3994497926315,141.770329614269,556.5270268524557,38.360583474096885
skas_4s,0.137329243,1..5,50,20,53,3,2797.149243596411,127.95219738087867,763.0990929832058,40.42295786358738
skas_4s+,0.137329243,1..5,50,20,53,3,3087.4208821243974,148.3124179624076,1099.0,60.0
skas_4s,0.142350955,1..5,50,20,59,9,1318.0480799202182,77.33568043871313,875.1999694589704,45.57641794187009
skas_4s+,0.142350955,1..5,50,20,59,9,1422.88052094712,86.08733347564583,1429.6362626711111,75.3851648071345
skas_4s,0.128287517,1..5,50,20,53,3,1639.336255228279,92.07123886911526,623.9602596744048,43.70794127729489
skas_4s+,0.128287517,1..5,50,20,53,3,1797.5995956181762,105.25985056827336,868.8722825824867,62.70820393249937
skas_4s,0.15849941,1..5,50,20,64,14,1182.6489517987084,84.71436424058709,704.3506312780435,33.576578089134706
skas_4s+,0.15849941,1..5,50,20,64,14,1554.065553302467,113.22887041691419,766.0,36.0
skas_4s,0.162410875,1..5,50,20,61,11,1501.2249540867285,74.26725523624935,556.5270268524557,38.360583474096885
skas_4s+,0.162410875,1..5,50,20,61,11,1611.5074434516735,76.42617088343164,556.5270268524557,38.360583474096885
skas_4s,0.136023036,1..5,50,20,56,6,1637.918899953424,78.59053956276252,875.1999694589704,45.57641794187009
skas_4s+,0.136023036,1..5,50,20,56,6,2776.0,145.0,1429.6362626711111,75.3851648071345
skas_4s,0.133513358,1..5,50,20,53,3,1812.3854051592964,85.33557854281625,556.5270268524557,38.360583474096885
skas_4s+,0.133513358,1..5,50,20,53,3,2814.0,140.0,556.5270268524557,38.360583474096885
skas_4s,0.139750429,1..5,50,20,53,3,972.7095946238207,44.33765635242614,556.5270268524557,38.360583474096885
skas_4s+,0.139750429,1..5,50,20,53,3,1051.5191922844783,52.09147019991319,556.5270268524557,38.360583474096885
skas_4s,0.154791568,1..5,50,20,59,9,1685.5807544700072,85.96383992996543,556.5270268524557,38.360583474096885
skas_4s+,0.154791568,1..5,50,20,59,9,2581.8768416475796,131.9072480941474,556.5270268524557,38.360583474096885
skas_4s,0.128489562,1..5,50,20,52,2,2370.439212064467,114.8310421800393,763.0990929832058,40.42295786358738
skas_4s+,0.128489562,1..5,50,20,52,2,2477.2565602326044,122.72370984772085,1099.0,60.0
skas_4s,0.144961778,1..5,50,20,53,3,2788.0548797618408,128.10882094207494,556.5270268524557,38.360583474096885
skas_4s+,0.144961778,1..5,50,20,53,3,2818.043203219978,130.06944147530615,556.5270268524557,38.360583474096885
skas_4s,0.13989204,1..5,50,20,53,3,1186.7188772544393,81.68071447242829,556.5270268524557,38.360583474096885
skas_4s+,0.13989204,1..5,50,20,53,3,1471.5811687084615,103.63564212655271,556.5270268524557,38.360583474096885
skas_4s,0.1662141,1..5,50,20,62,12,1217.0190574626533,64.273397381124,556.5270268524557,38.360583474096885
skas_4s+,0.1662141,1..5,50,20,62,12,1299.0788373954701,72.71240014182878,556.5270268524557,38.360583474096885
skas_4s,0.138881886,1..5,50,20,53,3,2170.37599751108,157.34166457194544,556.5270268524557,38.360583474096885
skas_4s+,0.138881886,1..5,50,20,53,3,2890.0,213.0,556.5270268524557,38.360583474096885
skas_4s,0.133040537,1..5,50,20,53,3,2755.8200928971632,140.33806347485003,763.0990929832058,40.42295786358738
skas_4s+,0.133040537,1..5,50,20,53,3,3689.1463839532926,190.74752465508303,1099.0,60.0
skas_4s,0.139297152,1..5,50,20,53,3,1778.9955956777128,82.49587875201217,556.5270268524557,38.360583474096885
skas_4s+,0.139297152,1..5,50,20,53,3,2117.9019513592784,93.49509756796392,556.5270268524557,38.360583474096885
skas_4s,0.142624009,1..5,50,20,53,3,1830.829621835104,85.54507887702655,556.5270268524557,38.360583474096885
skas_4s+,0.142624009,1..5,50,20,53,3,2830.0,140.0,556.5270268524557,38.360583474096885
skas_4s,0.136629559,1..5,50,20,53,3,1730.605970464376,96.63946172377292,556.5270268524557,38.360583474096885
skas_4s+,0.136629559,1..5,50,20,53,3,1888.8693108542732,109.82807342293103,556.5270268524557,38.360583474096885
skas_4s,0.138628073,1..5,50,20,54,4,1023.1444336962843,52.4821090250805,802.309776430734,50.518275914938926
skas_4s+,0.138628073,1..5,50,20,54,4,1999.0,111.0,802.309776430734,50.518275914938926
skas_4s,0.155182254,1..5,50,20,59,9,1860.8830939544368,97.55420363803195,556.5270268524557,38.360583474096885
skas_4s+,0.155182254,1..5,50,20,59,9,2617.3478285386714,132.0351521857918,556.5270268524557,38.360583474096885
skas_4s,0.146548487,1..5,50,20,56,6,1924.0399353468006,93.02987709619649,704.3506312780435,33.576578089134706
skas_4s+,0.146548487,1..5,50,20,56,6,3125.6345334875145,158.2195444572929,766.0,36.0
skas_4s,0.137524524,1..5,50,20,53,3,2225.096367214476,128.24879441148792,556.5270268524557,38.360583474096885
