dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_12,876.151035076,1..5,50,20,95,45,94747.63729772197,3460.837522803573,46789.30211594036,1764.1375678300883
skas_12,994.673211386,1..5,50,20,117,67,86002.5244476382,3120.1327490073227,45336.50413418542,1901.1427700754064
skas_12,1856.346303378,1..5,50,20,200,150,77035.95664140265,2695.541574091862,44269.3221061812,1685.02581983728
skas_12,1120.480438013,1..5,50,20,125,75,64074.85833736856,2457.7782163636107,44254.431278077376,1784.9862537783138
skas_12,889.571486245,1..5,50,20,109,59,97168.64409686992,3668.407153747743,45621.247900608134,1814.9835082228183
skas_12,1535.907033787,1..5,50,20,166,116,69484.6443211212,2653.314969803356,43909.530732529325,1836.3555542975848
skas_12,667.806364926,1..5,50,20,72,22,81437.54468586305,3166.6035059962505,46261.505893507696,1983.5806047926405
skas_12,642.904909598,1..5,50,20,74,24,79898.36012666098,2964.8124769534443,44509.24036979562,1839.8105692249337
skas_12,1287.067655256,1..5,50,20,145,95,93809.89116866495,3475.681270607058,47533.774950239735,1938.0527911174372
skas_12,995.481449911,1..5,50,20,115,65,66990.40618844073,2728.2463483584593,44226.72688356798,1758.07951680116
skas_12,1017.27408361,1..5,50,20,117,67,84110.29521811611,3402.4743393004846,44571.28339862325,1869.9060380563644
skas_12,779.909498265,1..5,50,20,85,35,99609.58650021667,3735.340374975647,47051.87482901448,1759.2514139678362
skas_12,513.277340296,1..5,50,20,53,3,88419.97845297137,3307.31987545295,47143.200644843775,1858.4738987181227
skas_12,1155.455421228,1..5,50,20,123,73,87046.87296210478,3105.943797521827,45044.04867238431,1718.0515580836968
skas_12,963.725112426,1..5,50,20,110,60,77054.98823692802,2923.16411932605,45463.538694000454,1772.31028881647
skas_12,867.990222083,1..5,50,20,95,45,85812.91898775082,3471.615215323863,46421.91080702677,1828.3303877523754
skas_12,1264.593014936,1..5,50,20,143,93,75970.67283042806,2850.1141193079416,45775.94625809374,1893.6375381627088
