dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_6s,1.991008813,1..17,100,30,260,158,3283.204162651393,308.1069236716582,1571.7145962885777,157.34185869127487
skas_6s+,1.991008813,1..17,100,30,260,158,4620.0,416.0,1693.1050124717892,177.52920899760815
skas_6s,0.755449101,1..17,100,30,105,3,5405.030562460913,416.19708722682174,1840.1882600814365,185.92179069937865
skas_6s+,0.755449101,1..17,100,30,105,3,5680.836372218952,451.44874342469296,2275.0955725739245,219.02726851935242
skas_6s,0.871783065,1..17,100,30,114,12,4026.066352030825,285.5323014642596,1802.7957981420589,190.7846886218419
skas_6s+,0.871783065,1..17,100,30,114,12,5835.348587955028,408.6729654609378,1990.2771712079264,223.35853351464118
skas_6s,0.791300263,1..17,100,30,108,6,5258.074193517845,439.73262701979786,1793.945518757355,205.4906490940985
skas_6s+,0.791300263,1..17,100,30,108,6,5491.578786160348,439.13099076523525,2350.0,274.0
skas_6s,0.882133484,1..17,100,30,117,15,3123.460539393595,284.5103023767278,1571.7145962885777,157.34185869127487
skas_6s+,0.882133484,1..17,100,30,117,15,3647.537857231003,339.50221404565474,1693.1050124717892,177.52920899760815
skas_6s,0.857795444,1..17,100,30,109,7,2952.581407874602,315.09305120719245,1680.8403633681337,156.1832187055425
skas_6s+,0.857795444,1..17,100,30,109,7,3855.465578590533,428.475394769722,2909.6273203617648,272.86479671670713
skas_6s,1.610189934,1..17,100,30,207,105,5280.752697299395,401.06802850304405,1803.8547515286602,179.19923377379354
skas_6s+,1.610189934,1..17,100,30,207,105,6463.835385442129,488.0403583472387,2367.328847176675,235.86186314638988
skas_6s,1.029704532,1..17,100,30,135,33,5510.319683547697,373.26795014540306,1430.2666810842793,152.4060816991551
skas_6s+,1.029704532,1..17,100,30,135,33,6058.4684910511405,408.5021124444773,1960.1855912710002,211.27238237758067
skas_6s,1.074508886,1..17,100,30,137,35,3862.972655856187,329.3818660128841,1571.7145962885777,157.34185869127487
skas_6s+,1.074508886,1..17,100,30,137,35,5487.964765391342,444.55510702332543,1693.1050124717892,177.52920899760815
skas_6s,0.815150737,1..17,100,30,105,3,2984.0841435326624,254.2830964716353,1920.115437636874,211.82744851158196
skas_6s+,0.815150737,1..17,100,30,105,3,4118.554766896839,367.3901886727793,2006.2430048402548,224.34846384255619
