dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_6f,92.537157134,1..17,100,30,124,22,5333.841052887992,468.2672232472315,1976.716633121078,227.37856351124344
skas_6f,83.916623848,1..17,100,30,105,3,4692.496988648346,524.375684255931,2223.5818617086975,250.04339685102138
skas_6f,102.412213364,1..17,100,30,126,24,4158.0287804520585,306.9955642770208,2125.839917494253,233.19484089408462
skas_6f,86.711153718,1..17,100,30,110,8,6145.100263069043,419.6566230082821,1974.0924882358968,218.8508966099769
skas_6f,102.129201116,1..17,100,30,132,30,5302.536608934843,508.1480970348093,2006.2430048402548,224.34846384255619
skas_6f,83.003741434,1..17,100,30,108,6,5736.712302876509,411.88171561915544,2337.812633821213,225.2929359655227
skas_6f,95.934842226,1..17,100,30,123,21,5028.0,296.0,1857.014327365714,202.9258491462349
skas_6f,146.919369343,1..17,100,30,189,87,4603.455762257658,451.40450463796617,1693.1050124717892,177.52920899760815
skas_6f,102.296435818,1..17,100,30,129,27,6174.481140286552,416.01852790940137,1976.716633121078,227.37856351124344
skas_6f,88.094989607,1..17,100,30,120,18,6042.516588384568,544.1296803546576,2218.617891131581,233.54782122741986
skas_6f,101.001458873,1..17,100,30,129,27,7177.38318072832,529.5117515650585,2183.442349940473,223.83819586550845
skas_6f,81.506684174,1..17,100,30,107,5,5241.0,414.0,2188.7545141853307,223.46897289105715
skas_6f,102.534738621,1..17,100,30,134,32,4451.0578919915,303.7392686037289,1974.0924882358968,218.8508966099769
skas_6f,114.793281241,1..17,100,30,150,48,6829.392816310628,502.14880582509943,2185.493174953358,252.5839063705061
skas_6f,126.125632697,1..17,100,30,168,66,4810.375891886079,361.305566828319,2212.9560278957547,262.7590378080385
skas_6f,91.712885272,1..17,100,30,120,18,4591.889054151544,301.2729064692443,1990.2771712079264,223.35853351464118
skas_6f,88.48647647,1..17,100,30,120,18,4862.4576215626275,302.4811994403917,2125.839917494253,233.19484089408462
skas_6f,84.643476646,1..17,100,30,110,8,4668.469761148732,389.74910988384687,2139.764516611405,246.0578362434465
