dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_12f,448.86900761,1..23,50,20,110,41,82463.54111673772,3059.244500963642,47572.24307703058,1846.9107133192522
skas_12f,489.065085838,1..23,50,20,119,50,67556.49492155058,2369.597530506725,51843.10314829127,2071.6974935883945
skas_12f,295.008063934,1..23,50,20,72,3,78244.84030649687,2771.5529337042635,54159.608495417204,1989.6862288523118
skas_12f,457.095071564,1..23,50,20,104,35,79509.31163921468,2939.190870282044,47429.92140070096,1924.0165363146195
skas_12f,522.412836721,1..23,50,20,119,50,105958.58687799657,3890.8655144531795,50013.08003092457,2055.496774799393
skas_12f,555.437992335,1..23,50,20,130,61,91172.59237273094,3398.3972196304603,46474.705283463336,1792.0022246057524
skas_12f,685.050400826,1..23,50,20,154,85,101648.58984555247,3623.4619053305514,48769.54276100244,1964.4389004099214
skas_12f,552.2070767,1..23,50,20,128,59,99884.4272212464,3747.024109996967,46655.981236760446,1848.2411382823584
skas_12f,581.499198326,1..23,50,20,132,63,69965.08185624346,2785.232241094252,46273.60597952185,1895.691019690435
skas_12f,828.756823908,1..23,50,20,188,119,84509.08560040734,3383.7804395263042,47611.465791513285,1878.7568767252462
skas_12f,694.099080418,1..23,50,20,161,92,80562.05626335175,2980.4855106579084,50511.14020196475,2080.5820770782393
skas_12f,656.599010739,1..23,50,20,156,87,81944.7212541769,2965.3087146622674,45430.929484143584,1893.6490845115388
skas_12f,407.792425929,1..23,50,20,94,25,69187.4433509322,2549.989145658769,50163.07590451923,2025.4139490680463
skas_12f,771.268373883,1..23,50,20,173,104,97950.37742928397,3426.406855819592,49197.620641027,2058.7115780611857
skas_12f,519.515380401,1..23,50,20,127,58,80086.25340843324,2982.001750640648,47904.129872791316,1793.2150024412767
skas_12f,717.892175018,1..23,50,20,164,95,71180.56628858774,2649.5704803014555,46440.151783485206,1890.9235388932575
skas_12f,788.85419238,1..23,50,20,180,111,73486.17424612261,2791.535967791577,48077.19852663432,1913.2909535264555
skas_12f,868.218142255,1..23,50,20,198,129,84196.93232989257,3175.7231770069025,49859.884507675604,2031.101948797443
skas_12f,723.706386046,1..23,50,20,166,97,90546.40211576484,3388.8557667391033,44568.22695629974,1814.6639283304862
skas_12f,472.948678135,1..23,50,20,106,37,120673.02886065576,4162.894376617798,49144.29112167354,2079.2439257109395
skas_12f,428.338815169,1..23,50,20,101,32,105902.25971650277,3596.515648722047,46934.48461220835,1866.8881214603507
skas_12f,730.30237252,1..23,50,20,173,104,86727.81153095228,2904.0874443571206,50628.03891516557,2003.0646486951618
skas_12f,491.590444179,1..23,50,20,107,38,97465.1597384366,3623.7347747789836,48393.64443093225,1918.876736621826
skas_12f,312.39446586,1..23,50,20,71,2,70219.44715738767,2748.848078681757,51810.17693720049,2096.1571492476774
skas_12f,556.888694449,1..23,50,20,128,59,100446.62885106627,3529.271742321913,49162.12889894839,1909.4618950536026
skas_12f,501.700869654,1..23,50,20,117,48,82062.37342370886,3122.3186287680323,48173.134812630495,1802.030802414806
skas_12f,507.012721707,1..23,50,20,113,44,78931.15314872189,2985.3938120881953,47479.60618938308,1886.525387263392
skas_12f,336.098878746,1..23,50,20,72,3,74256.1105422673,2943.7905717365315,50587.46128075612,1928.9831671889349
skas_12f,566.724025479,1..23,50,20,139,70,61096.86657472298,2192.0336791573413,47880.610860316534,1901.159075568307
skas_12f,870.566083988,1..23,50,20,198,129,80240.53502662895,2964.1732088222348,45676.24888856619,1883.8331252176695
skas_12f,399.887788701,1..23,50,20,97,28,67241.37937694309,2520.7993637623617,46014.370690940115,1799.1817562147062
skas_12f,795.73334679,1..23,50,20,179,110,77604.0584901317,2925.5850164313347,48638.27950433239,1950.7361143123717
skas_12f,572.868705517,1..23,50,20,137,68,98313.70411671452,3750.7453653119615,48703.86948516007,1915.860570294722
skas_12f,360.574787213,1..23,50,20,80,11,62841.11270470829,2403.89096679197,46848.78686665884,1899.757448464242
skas_12f,380.787810098,1..23,50,20,89,20,89092.78028136381,3438.421776229199,49489.53600981791,1973.4281404204694
skas_12f,347.431434107,1..23,50,20,85,16,95524.79905187596,3836.097798792402,49219.85248931277,2120.8994881254266
skas_12f,359.317311074,1..23,50,20,87,18,89305.10234526226,3191.72802854223,51168.41146198548,1950.5984169030817
skas_12f,348.335370581,1..23,50,20,77,8,89667.47120192368,3277.0786888356242,48859.014600468014,1978.2441788526965
skas_12f,318.868539167,1..23,50,20,77,8,83286.51257290154,3056.077230541891,49297.342198898186,1880.8206435462778
skas_12f,779.127953148,1..23,50,20,176,107,71137.1411537843,2602.348898772432,48848.43608272108,2042.07602357335
skas_12f,724.036266575,1..23,50,20,177,108,70811.73184472806,2757.8251103748134,46483.0335002548,1766.31730622221
skas_12f,391.145954489,1..23,50,20,93,24,92879.2629776901,3164.536131073747,49065.134201261266,1958.5695584220118
skas_12f,413.994690942,1..23,50,20,99,30,73152.78372348395,2670.5943947288697,48776.56339216952,1950.6793626490446
skas_12f,548.813366527,1..23,50,20,129,60,87403.10541099546,3221.390043229785,45969.83950847109,1758.007148352954
skas_12f,547.370158964,1..23,50,20,128,59,65775.53195486174,2469.867651238196,48812.34899776675,1925.6649004832875
skas_12f,442.191091765,1..23,50,20,101,32,88239.51700810288,3311.0031001909733,49664.27532691243,1914.4263396203391
skas_12f,661.49343142,1..23,50,20,153,84,78376.29826424013,2975.493984660757,45296.540262613926,1808.732867693662
skas_12f,516.190547937,1..23,50,20,119,50,89015.84512986003,3324.105192853661,49379.4914032771,1935.3642887204692
skas_12f,383.591288485,1..23,50,20,84,15,95473.76048423824,3631.703960854956,45458.87361507149,1759.4314239980386
skas_12f,498.634112872,1..23,50,20,115,46,93692.91689037875,3829.4565019171287,50734.40606716109,2046.4054985130624
skas_12f,570.816936422,1..23,50,20,126,57,74600.83093964276,2713.4198935836225,46672.64956181525,1868.6060694584696
skas_12f,475.256586009,1..23,50,20,105,36,84788.58405853019,3169.30794590404,46144.53290370929,1870.7464360733
skas_12f,412.775520614,1..23,50,20,96,27,66469.44493485327,2404.0517841986066,49554.22592253074,1955.757902184239
skas_12f,494.050026869,1..23,50,20,119,50,91098.25983715967,3199.357157968506,48613.67683155607,1874.048019440367
skas_12f,337.313819918,1..23,50,20,80,11,81749.97397185427,3048.1720329091963,46356.47831710618,2032.4718858049014
skas_12f,375.452408835,1..23,50,20,92,23,66417.68196516042,2545.357990223789,48452.52579333109,1848.0225570934324
skas_12f,504.195107929,1..23,50,20,114,45,101663.50515112407,3943.650050176529,47957.974684391455,1902.639576021681
skas_12f,614.937346958,1..23,50,20,147,78,88297.41846442292,3327.7809465842715,47239.72677428537,1897.9676811677534
skas_12f,357.815935623,1..23,50,20,83,14,78057.35424842361,2833.4690444259422,46523.02038492531,1922.2158891898894
skas_12f,587.209603687,1..23,50,20,138,69,94384.75084860802,3807.197225711865,49490.92956458318,2052.7461373261744
skas_12f,487.731601579,1..23,50,20,115,46,92808.69180524282,3443.1650014099378,48782.28246770251,1963.0154162853923
skas_12f,551.204936349,1..23,50,20,128,59,95736.33413108034,3455.5203981468176,49608.654530327665,2070.2656446816964
skas_12f,335.65466154,1..23,50,20,75,6,64431.7984819547,2386.8615958284227,48547.547722964584,1871.2136402838685
skas_12f,602.467249681,1..23,50,20,143,74,74582.41158174395,2707.993994714601,46757.426652872564,1894.5767899320522
skas_12f,374.148294017,1..23,50,20,88,19,116264.8908629261,4047.5238878547925,48129.78438416996,1828.7719230709672
skas_12f,311.776589518,1..23,50,20,79,10,82782.95549155073,3141.429296316043,52091.294130002854,2113.7291146249545
