dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_8,303.963280308,1..9,50,20,144,90,15706.015769676551,889.7795965091534,10588.477579613633,732.2610770993232
skas_8,153.955577547,1..9,50,20,73,19,22668.798978307732,1184.093422972856,10617.356018961556,684.809462586145
skas_8,139.244826535,1..9,50,20,67,13,28352.96695289788,1406.4069957602453,9795.228646165902,700.4522012714328
skas_8,134.837769353,1..9,50,20,66,12,26599.709779385204,1409.6675443363786,10151.03524252081,745.7549214383735
skas_8,145.978712891,1..9,50,20,66,12,22316.921882278235,1232.9929617896887,12537.066266730137,784.4528445989718
skas_8,107.697917554,1..9,50,20,57,3,25067.35925391485,1033.9687970110695,11602.848369557063,797.4682951958823
skas_8,224.283031928,1..9,50,20,98,44,24026.511038608238,1088.56300847111,10481.161783925214,721.0776040615806
skas_8,135.847170953,1..9,50,20,62,8,24349.296949440042,1179.180546138817,10191.603476320797,770.7344157145523
skas_8,180.187793918,1..9,50,20,90,36,18588.50385794408,841.7597406945272,10472.142381983516,723.9685507845488
skas_8,142.004132666,1..9,50,20,65,11,19811.609541163984,1054.0500601802778,10339.259762075511,731.6710032903424
skas_8,119.47253784,1..9,50,20,60,6,18371.407469160138,728.7813039344159,9220.432689200206,736.5637593261149
skas_8,115.338135994,1..9,50,20,57,3,26506.915998186905,1321.934331159015,10784.019796293685,724.4768745924518
skas_8,261.35559191,1..9,50,20,119,65,24257.625707813902,1060.1713898479652,10831.774272079536,698.1837362455585
skas_8,224.702834835,1..9,50,20,103,49,19269.74867386428,1156.0955655639423,9887.224877496647,628.3681900246731
skas_8,324.778104084,1..9,50,20,150,96,25431.05864099136,1051.8648300965447,9450.805004929716,736.0275361907543
skas_8,237.042918182,1..9,50,20,109,55,14459.46347455801,842.5225155183521,10253.541031553425,723.9716904378894
skas_8,161.400769627,1..9,50,20,74,20,30937.052542686873,1333.702302244791,10763.070882601005,775.1128137299146
skas_8,193.115884485,1..9,50,20,90,36,17914.0,897.0,10875.597614512717,758.7314885765854
skas_8,142.13279873,1..9,50,20,68,14,24346.12632852207,1010.6291520714576,10514.41181935853,704.2746620493427
skas_8,280.121871757,1..9,50,20,135,81,23675.181967796492,969.0472419666692,9890.359814209496,654.3534584660438
skas_8,119.45646137,1..9,50,20,56,2,20652.74449021057,1100.0716502596565,11285.23533455403,715.5362330763309
skas_8,168.926339491,1..9,50,20,74,20,23197.943919320907,1072.9867414663033,9245.513923353259,752.7879206591017
skas_8,418.15110311,1..9,50,20,186,132,20184.761406185356,912.9839169658915,10030.23073189908,766.0759515729267
skas_8,141.305928489,1..9,50,20,66,12,19746.388629972946,1183.1564158226727,10347.069888811175,742.7392819157387
skas_8,185.14210795,1..9,50,20,91,37,21272.712677424548,1118.4400311963434,10045.43732593514,640.6653542699627
skas_8,184.865684692,1..9,50,20,87,33,25309.929192855667,1252.030334362684,9132.745437662406,739.0268990956118
skas_8,203.020698101,1..9,50,20,102,48,17959.445386472384,818.054978484021,11425.806352307021,770.7955737445252
skas_8,148.704519434,1..9,50,20,66,12,20674.587925180553,1077.6580511945801,9619.568224468523,689.8520124512096
skas_8,173.256411918,1..9,50,20,77,23,24531.30777072061,1273.2769256906872,9286.286016451537,678.8934836683754
skas_8,165.790620528,1..9,50,20,84,30,19984.295873557665,888.1849172157954,9452.348474022125,747.9864875905319
skas_8,118.48121397,1..9,50,20,57,3,17206.10781200076,1125.1520019464097,11825.045203167569,758.1285501186404
skas_8,291.583968704,1..9,50,20,138,84,21674.481968501917,1004.5651644298289,9112.01125341401,700.4599018927267
skas_8,140.916345553,1..9,50,20,67,13,19036.669076068418,1038.9948354536737,9046.016456324933,662.3685370783454
skas_8,120.762984213,1..9,50,20,60,6,25303.89014108892,1475.3712851433263,9494.473705836455,752.8176257336842
skas_8,221.404312407,1..9,50,20,95,41,26489.517126740036,1240.8340567147318,9924.492286519444,744.6366703335884
skas_8,252.960711592,1..9,50,20,116,62,17764.200232885385,974.0790889561468,8395.508725430294,631.1563730307026
