dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_12,1033.322541781,1..5,50,20,202,152,86162.29384612651,3335.532529831046,47385.37632866192,2047.3022296833906
skas_12,587.280961792,1..5,50,20,122,72,84330.28340362501,3074.917364284662,49276.426296685786,2109.7356925639524
skas_12,606.587707201,1..5,50,20,109,59,65303.33108144567,2497.4168389374354,46195.12203697957,1869.5099715717754
skas_12,634.902877687,1..5,50,20,122,72,91373.02537180773,3393.8958240269567,44232.0309401817,1774.3499490467436
skas_12,424.688594755,1..5,50,20,76,26,89303.34780293854,3495.1735205650116,50928.73935659142,2059.9456257575293
skas_12,281.570887316,1..5,50,20,61,11,100202.19271272431,3795.8565974637836,52708.425406519986,2152.27995886278
skas_12,418.570291256,1..5,50,20,75,25,94151.81947094652,3499.7325865995117,47772.99320568198,1928.3282925138403
skas_12,689.717937189,1..5,50,20,132,82,97803.39738823887,3433.049952271548,44501.47949220071,1745.7710568708783
skas_12,455.185278578,1..5,50,20,84,34,79331.5063566954,2994.1739534728254,51468.909463234144,1960.5232817678184
skas_12,368.924778009,1..5,50,20,73,23,77660.61530263379,2826.756251891056,46854.74683371826,1898.521572297389
skas_12,335.146913474,1..5,50,20,70,20,80511.46965039411,3081.0829081540405,46156.16858879593,1926.261741658175
skas_12,308.326734268,1..5,50,20,61,11,68598.24634378409,2549.1664319926595,46940.91895683474,1930.6542418023125
skas_12,301.896696886,1..5,50,20,55,5,103579.58743723093,3905.505314607367,48127.7090708399,1844.609650480811
skas_12,382.183848849,1..5,50,20,73,23,77805.08961656503,3053.120002528599,52087.764739755876,2132.5605476027713
skas_12,1071.986215353,1..5,50,20,221,171,92973.74019987418,3561.754315077338,45764.826327344694,1829.4964541673926
skas_12,630.17591112,1..5,50,20,123,73,86708.97696478204,3301.1382420155483,47027.70263900161,1874.918174639345
skas_12,362.238197559,1..5,50,20,74,24,91415.08269743109,3255.3399256049947,44812.60780645503,1888.7173869196827
skas_12,348.059234766,1..5,50,20,67,17,66271.60672691901,2452.618537191292,48290.378189229006,1873.3284374940745
skas_12,367.456089096,1..5,50,20,62,12,89905.08906448331,3234.7974684917663,49283.18684951161,1955.9673539076705
skas_12,281.959559557,1..5,50,20,55,5,103676.5771258357,3901.2290612818065,53681.57068372018,2181.8019907172416
skas_12,487.586735602,1..5,50,20,100,50,65896.26548389775,2395.4515193623256,49019.37999819734,1902.1972458560715
skas_12,893.689068517,1..5,50,20,182,132,97874.32096496713,3587.660419120736,45276.01626832466,1706.7432613918374
skas_12,348.700830481,1..5,50,20,65,15,104234.7968101919,3599.6657899678935,45202.63296056917,1802.6440257855456
skas_12,411.675163624,1..5,50,20,77,27,77353.32064872699,2980.04141592026,45124.51591862852,1868.5184466473997
skas_12,388.653353608,1..5,50,20,78,28,95689.4267988579,3259.016944443489,47961.794786411054,1923.5663819318736
skas_12,433.592814717,1..5,50,20,83,33,101744.94991463277,3404.2081048804935,48065.22884293121,1895.5019821843646
skas_12,345.248556462,1..5,50,20,63,13,83287.08849197968,3139.4367162585827,51479.36362407482,1989.8325127294509
skas_12,579.625828819,1..5,50,20,113,63,76638.92151640565,2807.8108814522,44528.39243768504,1847.8819782421428
skas_12,369.420172366,1..5,50,20,64,14,94083.21965868608,3252.5969261650835,49400.6886282762,2032.175971631024
