dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_6,112.451814142,1..17,100,30,215,113,3694.4265937316413,349.83121398628145,1974.0924882358968,218.8508966099769
skas_6,51.971076881,1..17,100,30,108,6,4240.217224912158,371.22557381578304,2524.6102224461247,275.04078068302516
skas_6,70.855503721,1..17,100,30,126,24,5622.066461222272,392.95878945012294,2300.353062354924,263.00072595802317
skas_6,103.106826038,1..17,100,30,199,97,3777.91904149435,243.85350428922717,2085.3894617581263,231.86005023652336
skas_6,67.658319966,1..17,100,30,129,27,5158.982680479272,420.8945774584265,1976.716633121078,227.37856351124344
skas_6,73.7320441,1..17,100,30,141,39,4096.712634167127,304.3694892335916,2012.0,236.0
skas_6,89.940794328,1..17,100,30,164,62,4191.5269215318285,321.6819590674871,2218.617891131581,233.54782122741986
skas_6,57.528429045,1..17,100,30,108,6,5095.017441621754,476.7927951186455,2006.2430048402548,224.34846384255619
skas_6,72.889001658,1..17,100,30,135,33,5570.467549925338,372.7492042268165,2212.9560278957547,262.7590378080385
skas_6,57.033089714,1..17,100,30,105,3,3551.8733887399826,345.64503124989,2516.5828502347003,302.34232647776844
skas_6,67.939022878,1..17,100,30,117,15,5235.928367545811,401.0248968189069,2223.5818617086975,250.04339685102138
skas_6,76.935288229,1..17,100,30,132,30,4157.716089175933,375.3960101454059,2006.2430048402548,224.34846384255619
skas_6,56.484683396,1..17,100,30,106,4,4650.688566821644,262.44784806839573,2012.5096679918781,221.73591360084072
skas_6,62.918599203,1..17,100,30,114,12,5331.71959260793,364.5289029266457,2125.839917494253,233.19484089408462
skas_6,62.616628776,1..17,100,30,108,6,4294.518615748895,305.1432945218025,1857.014327365714,202.9258491462349
skas_6,58.572041711,1..17,100,30,105,3,4050.3381382921675,332.2122828956138,2218.617891131581,233.54782122741986
skas_6,114.25307884,1..17,100,30,207,105,4973.157969786118,305.46890537919796,2012.0,236.0
skas_6,89.700447354,1..17,100,30,168,66,3808.9901000879618,406.11911162316613,2006.2430048402548,224.34846384255619
skas_6,70.689948332,1..17,100,30,138,36,3936.881190335963,408.91695425917595,1693.1050124717892,177.52920899760815
skas_6,75.917340955,1..17,100,30,138,36,4661.086228599972,359.21919232696933,2183.8002267572965,233.49657518178932
skas_6,54.32661675,1..17,100,30,105,3,5738.732832650104,461.8067090731471,2350.0,274.0
skas_6,59.136805649,1..17,100,30,111,9,4592.079730823682,280.05213144038214,2628.07485158407,283.80035850566503
skas_6,64.926996935,1..17,100,30,114,12,3390.177416658629,301.3908846670495,2006.2430048402548,224.34846384255619
skas_6,73.645087207,1..17,100,30,144,42,4372.185427859654,327.75735383387337,2212.9560278957547,262.7590378080385
skas_6,92.097480898,1..17,100,30,171,69,6643.426372041806,448.3948239963117,2163.011593977903,244.84769963764853
skas_6,61.457169524,1..17,100,30,114,12,5181.558893362358,353.1734199415071,2075.0,239.0
skas_6,93.282178952,1..17,100,30,186,84,7170.828631517745,561.9254969520248,2085.3894617581263,231.86005023652336
skas_6,67.08380702,1..17,100,30,118,16,6039.0,350.0,2217.0083709292926,252.7805341974195
skas_6,75.854784204,1..17,100,30,132,30,4479.7442441696685,330.9145720055724,2224.6415386407207,251.5762323466605
skas_6,62.461670127,1..17,100,30,110,8,4973.878376450882,330.53615897876074,1976.6628728339288,232.3429969577167
skas_6,81.351119139,1..17,100,30,138,36,5115.759381089631,373.4128094595068,2224.6415386407207,251.5762323466605
