dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_8,85.604226133,1..9,50,20,63,9,18971.838994700796,767.5542773279456,10046.246494980698,768.5041407169306
skas_8,147.108223175,1..9,50,20,99,45,24902.233947451117,1294.2965229369718,11210.097638100391,743.2628846056552
skas_8,83.120353101,1..9,50,20,59,5,19999.87372691206,1043.554088128525,11986.270237413582,785.1891577737009
skas_8,173.564094691,1..9,50,20,129,75,17472.010264879944,875.6443212245734,9824.33999254739,781.70407156795
skas_8,77.087094469,1..9,50,20,57,3,28136.14816980238,1304.5875413513406,11308.958951720106,845.8260106719661
skas_8,117.46563114,1..9,50,20,87,33,18522.773101998086,1026.943228198782,10352.625034474475,758.5478415625101
skas_8,180.868261602,1..9,50,20,123,69,24740.594969068938,1274.9941033968482,10025.86844360852,696.1707766865226
skas_8,90.338766284,1..9,50,20,60,6,18788.132481753775,914.4974912297258,10978.274188592753,711.3255996898632
skas_8,139.401484735,1..9,50,20,106,52,21195.62540417397,1123.0947817575181,8778.636511764966,660.4635914057849
skas_8,89.028987184,1..9,50,20,69,15,21509.934118445795,963.1251887625456,9500.359480479223,756.5345156058862
skas_8,184.67353446,1..9,50,20,133,79,25561.376488182446,1432.4201214301863,10102.297566650332,688.7993485799185
skas_8,84.205909055,1..9,50,20,60,6,18479.984507127607,888.0268853870015,10352.628873856496,714.8241967515029
skas_8,92.813636054,1..9,50,20,65,11,28198.38698274348,1442.6954076694835,9619.125404074295,689.426144298875
skas_8,168.504594527,1..9,50,20,118,64,25942.132113211486,1202.8655408912427,9827.129056137237,714.0991290367691
skas_8,128.919440247,1..9,50,20,95,41,15736.768895166044,946.7857829111455,10442.81261018081,821.3778920767583
skas_8,112.084071105,1..9,50,20,81,27,21353.96138822124,995.787252876629,9326.383175629046,731.5829275250469
skas_8,200.789279459,1..9,50,20,144,90,24706.088141772554,1074.9299977346834,10623.568834933696,626.0881832611138
skas_8,102.507379411,1..9,50,20,78,24,24845.4446973343,1301.540916108009,11733.170835312943,811.3994655897377
skas_8,114.680839038,1..9,50,20,81,27,22235.581792540077,1205.808603386435,11026.432732795549,679.6063605724148
skas_8,112.069320151,1..9,50,20,87,33,25710.21590126112,1144.1231056256177,9977.99076796403,709.6986540728111
skas_8,85.27606524,1..9,50,20,62,8,21715.442794056205,1201.6911109348384,11239.008348934949,809.5127661003388
skas_8,200.40747269,1..9,50,20,141,87,28128.04118999079,1258.5550902883128,10269.877010504346,725.1658302070316
skas_8,81.950777366,1..9,50,20,59,5,21091.831911002744,968.323884111817,9795.091542625445,675.0172816109069
skas_8,107.723278111,1..9,50,20,81,27,19470.238866593125,931.2953329352147,11009.383818498454,774.9392183392672
skas_8,108.439370955,1..9,50,20,78,24,37229.75197766567,1631.812256650513,9401.216974233044,674.8040719827306
skas_8,109.59444548,1..9,50,20,81,27,24295.627131662528,1310.0113197869384,10305.081642233605,586.9900301224521
skas_8,127.667485798,1..9,50,20,88,34,17708.278795969614,817.9295283727732,10251.889848651883,778.8506816325013
skas_8,106.069591265,1..9,50,20,68,14,17785.737476370836,826.4018095771869,10062.893901784588,630.6609788648356
skas_8,97.808458864,1..9,50,20,71,17,21834.66704139633,1041.2602470160764,10681.125408226568,824.6974230698394
skas_8,104.940357995,1..9,50,20,79,25,23310.17946447747,1082.917195189253,10379.176947225667,701.4621257930653
skas_8,151.772300175,1..9,50,20,114,60,34792.040908062925,1493.564630381278,10039.832323675846,690.510225673271
skas_8,165.495208099,1..9,50,20,126,72,26406.812633665282,1298.3311269558735,10533.293768711505,781.2836287003233
skas_8,155.622572631,1..9,50,20,113,59,22055.789534252042,1159.6438239282015,9507.565220676011,670.4425955266056
skas_8,77.758486632,1..9,50,20,58,4,26895.81512342502,1036.5668417561699,8938.395198798557,643.5502430816772
skas_8,187.231262089,1..9,50,20,135,81,17532.26992027372,848.5070638088008,11450.171384339605,636.4329976063495
skas_8,88.101637513,1..9,50,20,64,10,22341.299930771333,1088.4823651014985,10462.096681708834,669.2590332190202
skas_8,76.864182567,1..9,50,20,57,3,15373.334077026799,845.1422183496795,11719.588097402833,666.8368300158508
skas_8,234.619372733,1..9,50,20,167,113,16222.385744212304,834.6943283569891,10156.748707766428,644.110424950463
skas_8,158.822448438,1..9,50,20,111,57,26629.10243975116,1308.7328976275683,10730.639471565457,752.6818769536892
skas_8,162.907253693,1..9,50,20,120,66,34425.92089330347,1522.1601394461975,10190.547936283028,681.8016491117385
skas_8,151.574538126,1..9,50,20,108,54,24778.44453328583,1142.0633870988386,11384.833661772665,784.0447125648335
skas_8,114.807226146,1..9,50,20,87,33,24262.05712392977,1334.2580085426923,10555.632265495145,882.3840489421914
skas_8,139.576850354,1..9,50,20,107,53,20703.54298764461,1116.7456274488754,10024.022994501149,719.4365706641785
skas_8,108.73656802,1..9,50,20,84,30,19041.625111785077,1066.7713814651074,9800.68341151138,618.1770701045843
skas_8,102.396893628,1..9,50,20,78,24,22870.955514863435,1247.752775515465,10137.29238017815,719.7187304408465
skas_8,235.887389564,1..9,50,20,165,111,23979.688053375372,1058.6497135818422,10340.887943253474,919.0684193994773
skas_8,112.740170422,1..9,50,20,81,27,16426.25723142927,822.6271574466026,10599.599634805129,747.5889250979056
skas_8,110.145033084,1..9,50,20,77,23,33685.59599319105,1656.985871569782,11474.917686618906,855.2137827082227
skas_8,144.327749416,1..9,50,20,112,58,21784.368557540736,1168.3110747078583,9689.978066786938,755.2717394303975
skas_8,89.631186266,1..9,50,20,69,15,19419.363834068838,1006.873406254031,10859.43388617326,735.1340374193949
skas_8,215.418741701,1..9,50,20,171,117,16145.432917616496,944.4919773342515,10342.761197148191,742.7343064918571
skas_8,109.335446474,1..9,50,20,76,22,29414.607783853226,1377.7056632497731,10110.13913137368,729.7008446362485
skas_8,83.713982646,1..9,50,20,62,8,24453.924463751253,1183.4516118072577,12014.336457674983,847.4072119487653
skas_8,153.641360641,1..9,50,20,111,57,36178.765208181605,1331.526907714649,10639.915453788051,695.859509519895
skas_8,78.377342234,1..9,50,20,57,3,26044.82957074993,1114.553660430996,10242.448814786994,724.3104747216557
skas_8,108.72041025,1..9,50,20,80,26,23103.54052767904,1174.6858884879744,9627.597081077383,730.3808100099218
skas_8,81.605578803,1..9,50,20,62,8,19958.715201200313,861.7114423115535,9488.181727784558,696.0860575344576
skas_8,158.760740824,1..9,50,20,120,66,17631.530665607017,906.8612694703658,10219.419766294686,705.9320890871857
skas_8,86.172167145,1..9,50,20,65,11,26951.32390467069,1250.9628067019792,10753.221499058913,792.6938998391678
skas_8,109.323851644,1..9,50,20,80,26,24954.884818376697,1354.9060551500893,10524.57335622279,764.4105574025406
skas_8,252.368617622,1..9,50,20,191,137,27595.12814932149,1306.5619975830054,8835.032853630251,661.6822815558606
skas_8,121.836405603,1..9,50,20,93,39,17641.45454269108,959.5594393910121,11467.206054463224,742.2702076335092
skas_8,83.805588511,1..9,50,20,59,5,23493.94076579212,1348.791570870118,10638.263975518483,700.2828880549323
skas_8,103.172066882,1..9,50,20,75,21,17224.847475967672,1054.966313734187,11740.837965996328,794.0727264273953
skas_8,125.831214695,1..9,50,20,86,32,14209.913105567683,765.2821525925731,11205.700571337005,809.0860071753075
skas_8,140.174621654,1..9,50,20,103,49,16937.810508433682,763.6092425728924,10517.567671878978,719.0521821753318
skas_8,120.828140854,1..9,50,20,88,34,18765.120689875628,1041.1480727040255,10638.443315873472,708.722370805765
skas_8,112.305641162,1..9,50,20,84,30,23024.465259621298,1039.0308109316502,10477.97744809121,647.0752587339755
skas_8,188.666095252,1..9,50,20,139,85,15090.452991817318,734.921109978279,9686.17878113085,712.9379606153869
skas_8,126.001684834,1..9,50,20,99,45,17593.287134545655,908.9924598868981,9688.896032859488,776.7651192920005
skas_8,98.068584535,1..9,50,20,74,20,22620.741725619228,1250.273916767338,10478.871362036185,809.2586072873067
skas_8,80.644929354,1..9,50,20,61,7,27952.843271571022,1449.5416113953322,10600.367733942345,838.0128590853235
skas_8,126.169201181,1..9,50,20,94,40,20518.0,1196.0,10944.063016474689,890.2102684917969
skas_8,70.871900568,1..9,50,20,60,6,20952.485884737853,1157.7776239464072,11778.823977797176,675.6502077700908
skas_8,141.38076192,1..9,50,20,103,49,18343.114255344906,899.9672470590145,10532.306558994766,812.245409323424
skas_8,118.978224855,1..9,50,20,87,33,16199.562537125094,780.2454726210067,10181.401157071416,746.6674891896361
skas_8,160.200247641,1..9,50,20,111,57,21267.562441642865,943.2618554299509,10467.989454027476,695.7313293194535
skas_8,222.26239442,1..9,50,20,166,112,33402.09399352133,1606.523868009954,10392.002588957383,625.1624140594898
skas_8,138.829559792,1..9,50,20,106,52,23359.636592350536,1002.7615793172389,9662.014953824168,692.1628225902359
skas_8,218.45744431,1..9,50,20,152,98,25444.712526677315,1500.7471314292018,10451.902643879252,751.423930596964
skas_8,82.502461091,1..9,50,20,61,7,22935.260551079384,1139.5209178202092,9993.312686496496,905.9297056027528
skas_8,80.48868553,1..9,50,20,57,3,26363.15673186049,1242.7568135379713,11546.883528683578,781.507762716809
skas_8,74.512973864,1..9,50,20,57,3,19090.786166932437,905.5781493660093,10259.842300196793,605.7950425059489
skas_8,122.127290605,1..9,50,20,98,44,17158.030142279957,1002.6627143335928,11513.506664625012,880.3817846194554
skas_8,309.595094578,1..9,50,20,228,174,18157.11314602148,1017.3739808286309,9974.138052697668,692.5164711613684
skas_8,171.31851101,1..9,50,20,133,79,30135.488094954755,1463.1232555407544,9824.478031115756,723.6918223038016
skas_8,81.072592708,1..9,50,20,61,7,14354.783675018616,758.9810035469438,9178.438836294465,687.0470086685797
skas_8,144.849351803,1..9,50,20,110,56,19963.286433425714,1130.092563371505,9178.438836294465,687.0470086685797
skas_8,158.267194367,1..9,50,20,126,72,20639.544901386384,1049.3610724727682,9688.137581349001,688.4288669699621
skas_8,119.441911793,1..9,50,20,87,33,18840.841083852647,866.3385008151732,9185.437880336804,594.153489544185
skas_8,151.758316967,1..9,50,20,107,53,22566.832006768498,1248.2914091140065,8528.252916550358,642.3049377658224
skas_8,110.07477701,1..9,50,20,78,24,22110.081773849022,1113.5891159228383,10501.70692789857,727.9564207761985
skas_8,150.652390536,1..9,50,20,109,55,24884.57171893776,1258.6308125006742,10841.345934894034,753.355150572709
skas_8,169.040190228,1..9,50,20,123,69,20350.49360203852,1080.4554122132845,9321.777662071403,684.4084426967586
skas_8,121.765375424,1..9,50,20,90,36,18147.139027918925,885.982171157178,9571.149641983095,767.3516846657927
skas_8,88.618246947,1..9,50,20,63,9,21417.692757618865,1007.6210076284954,10106.41816227257,677.1229992081998
skas_8,135.007649916,1..9,50,20,97,43,20324.32481166152,1040.166385499912,9784.458898217108,648.3377153506908
skas_8,140.86126878,1..9,50,20,108,54,29291.614405952783,1356.9186297838733,10152.453061240392,663.5742212574779
skas_8,163.336947859,1..9,50,20,129,75,33294.956265517256,1469.571930075866,10439.24839766842,669.6935505495181
skas_8,170.109266263,1..9,50,20,122,68,29455.20599455576,1244.4686650622943,9375.765815702214,666.5140566539919
skas_8,151.149380881,1..9,50,20,114,60,19145.130959080943,1314.2331673340807,9662.014953824168,692.1628225902359
