dataset,duration,neighbours,max_duration,max_duration_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_8t,26.781986174,1..17,25,2,13,13,17565.302562465044,742.4112348361264,12066.077395417307,677.470698151192
skas_8t,26.711792588,1..17,25,2,13,6,16038.374041354109,1111.3285434141135,9662.014953824168,692.1628225902359
skas_8t,26.833575857,1..17,25,2,13,9,32809.82208048548,1485.934137197178,11734.041198256267,645.6687736443607
skas_8t,26.812199071,1..17,25,2,13,2,14776.323636771129,938.3026795695313,11371.453294602787,864.000349801429
skas_8t,26.713689977,1..17,25,2,13,12,21720.59261456931,903.6649541516239,11653.718080104309,794.0962335247201
skas_8t,26.832601477,1..17,25,2,13,3,18615.6950992105,732.0802772675733,10762.275222992099,650.4596848825369
skas_8t,26.771408953,1..17,25,2,13,3,24665.01588104496,1260.4467520867647,11400.957774598903,733.0597362571676
skas_8t,26.797315784,1..17,25,2,13,4,13016.083299410138,931.5778205660336,10639.433001115027,730.4738840751376
skas_8t,26.688982854,1..17,25,2,13,12,20149.771555577816,1028.6456651672293,9977.36030264607,818.5662406154679
skas_8t,26.839308066,1..17,25,2,13,7,19390.52627743171,1086.9765194985505,9021.397549245014,628.38383033943
skas_8t,26.833439483,1..17,25,2,13,6,17970.0,892.0,11450.350472973638,833.1271357970475
skas_8t,26.780038543,1..17,25,2,13,11,18314.99769018192,856.321852672114,11020.162378341478,633.6073557658813
skas_8t,26.815232223,1..17,25,2,13,5,30256.53961848079,1426.7508593025984,12391.942678251275,754.2252034579967
skas_8t,26.826402623,1..17,25,2,13,7,26662.85349907149,1303.0930882418395,9472.817362786693,599.8818681162641
skas_8t,26.821816198,1..17,25,2,13,12,22457.622911235572,1155.5254154782099,11587.53197976741,848.3737057954385
skas_8t,26.775251331,1..17,25,2,13,8,28560.389294991586,1255.221161577206,10515.30632807799,732.8926753448403
skas_8t,26.783693372,1..17,25,2,13,3,30197.265677045605,1283.8622159762374,10681.26991245185,703.1046895316076
skas_8t,26.805669116,1..17,25,2,13,3,23019.367388688213,978.2776262890928,10910.851592010598,811.6490934363749
skas_8t,26.748988708,1..17,25,2,13,12,18985.261427529505,1191.1066625453116,10771.809492090231,892.4495572722944
skas_8t,26.836214488,1..17,25,2,13,3,17572.45744057364,1085.2914920101211,11297.388095967593,723.0500854390622
skas_8t,26.779428694,1..17,25,2,13,4,21528.62643428444,1072.622783811178,10853.038859948703,735.6927373769021
skas_8t,26.827504658,1..17,25,2,13,12,24846.24617929685,1072.6553843816207,11558.00859990967,738.7222558115013
skas_8t,26.752789868,1..17,25,2,13,5,20330.949925840217,927.9193141549779,10169.538776188425,589.2647275167315
skas_8t,26.729078037,1..17,25,2,13,3,19661.110799570615,1147.9538741819692,12439.914515165983,646.7205925609479
skas_8t,26.844774683,1..17,25,2,13,12,17381.865906132512,825.9122415015506,11345.363361647856,692.9558134143473
skas_8t,26.706968508,1..17,25,2,13,7,18022.64150885173,942.5096404807506,11191.294503338446,714.8911958796087
skas_8t,26.762102714,1..17,25,2,13,12,19086.0,897.0,10354.751348644568,691.5622944955431
skas_8t,26.752887719,1..17,25,2,13,13,22080.691511501707,1057.2096335720794,10150.964155312038,759.5166172104613
skas_8t,26.75903347,1..17,25,2,13,3,24830.4817784134,1177.094765833783,12359.387459400637,734.3995165990236
skas_8t,26.877654985,1..17,25,2,13,4,15695.755126114738,848.6434702685631,10341.22740309448,703.9096403613086
skas_8t,26.823452997,1..17,25,2,13,9,24402.105325943303,1051.7970035492594,9237.030086770414,636.9791554071012
skas_8t,26.873227898,1..17,25,2,13,6,19812.69941725064,918.9513395527066,11232.166220460254,749.4125255127339
skas_8t,26.773005236,1..17,25,2,13,9,20716.801446793503,1007.9618575170717,11038.200793083959,654.4198180931226
skas_8t,26.749501554,1..17,25,2,13,3,29188.29076210433,1363.7741329903006,12142.115513156243,674.4391499090763
skas_8t,26.838432397,1..17,25,2,13,6,19767.236044178633,976.4942654434755,11185.177193505382,756.2661401744527
skas_8t,26.78538734,1..17,25,2,13,3,16152.670442164894,796.0368384702132,11375.28460911271,749.7685907666327
skas_8t,26.820508684,1..17,25,2,13,12,24377.765951329613,1131.5227614733067,12512.969076126472,840.8484538200715
skas_8t,26.803606952,1..17,25,2,13,5,20825.8356382199,972.5942611626613,10965.102370531422,786.2328758119971
skas_8t,26.806948841,1..17,25,2,13,6,23616.02686204062,1289.118305017934,10600.134042770826,573.9304224317804
skas_8t,26.858980014,1..17,25,2,13,12,22849.08838707119,1128.5319621779197,10328.419845358307,649.7608048831049
skas_8t,26.809562037,1..17,25,2,13,6,24104.471707533667,1002.6733823375862,11134.435926258635,699.0881542653844
skas_8t,26.680365459,1..17,25,2,13,3,22955.02684430781,1087.6442100062704,10944.015088873308,731.0878067808849
skas_8t,26.854246583,1..17,25,2,13,3,19710.340969374338,994.8310919612458,11304.577464193388,723.4232555140704
skas_8t,26.816697898,1..17,25,2,13,3,15941.646973321082,767.5272310469588,11916.585579106144,631.255135466749
skas_8t,26.808233622,1..17,25,2,13,4,16776.883208835417,868.4087801821875,12076.593864751798,797.3287069646992
skas_8t,26.721799655,1..17,25,2,13,11,30336.89201605722,1373.4009609567916,10205.144536548978,747.217541797997
skas_8t,26.83979295,1..17,25,2,13,11,21917.466238145462,1121.2451964324443,10878.164522001545,693.5292352691714
skas_8t,26.821765768,1..17,25,2,13,13,19715.945092487455,910.3923001798636,11348.784896448167,768.0854588707792
skas_8t,26.852796739,1..17,25,2,13,7,21672.241272543288,985.4928483594454,11855.381938777966,863.4336842462259
skas_8t,26.739974918,1..17,25,2,13,8,25442.581719877875,1341.1314367139107,11319.837724591536,732.9437497038588
skas_8t,26.698091619,1..17,25,2,13,11,20706.643250136654,1152.3845181469785,9998.370529549471,692.8550706159116
skas_8t,26.7956298,1..17,25,2,13,6,17352.55337959224,919.2878513230233,11805.31961459913,646.7418986592877
skas_8t,26.766493106,1..17,25,2,13,12,25417.526702551088,1172.490107129929,11446.849007630373,792.133865327211
skas_8t,26.776190716,1..17,25,2,13,9,17919.352918517074,789.9450005161466,12469.720202564138,751.7439808717539
skas_8t,26.712270418,1..17,25,2,13,6,21746.689693279262,897.2275796952732,11367.376124928214,867.7619573832103
skas_8t,26.809860328,1..17,25,2,13,9,18772.676684342627,864.4002097176601,11420.45504892439,728.9139106089831
skas_8t,26.826524997,1..17,25,2,13,3,23649.038845046256,1260.9455260605696,11655.406834954863,686.0038951142686
skas_8t,26.750536515,1..17,25,2,13,12,20209.88924446698,929.0165646373513,9967.94006368475,647.4060599503418
skas_8t,26.789912573,1..17,25,2,13,4,19715.617527749062,1128.6759784590733,11218.110261794525,788.8475199873043
skas_8t,26.778141205,1..17,25,2,13,9,28265.566559573956,1441.951758189191,12113.558617077997,766.8905022007235
skas_8t,26.780489186,1..17,25,2,13,13,23903.382029142966,1201.862828146764,11478.64828759463,901.0358917675674
skas_8t,26.828670889,1..17,25,2,13,9,17575.918418194782,832.0103431762084,10977.0020129429,788.889192360013
skas_8t,26.820971844,1..17,25,2,13,7,14057.796549682816,818.271950187411,10750.032090767183,847.0036952004684
skas_8t,26.812461266,1..17,25,2,13,12,26247.29685145393,1440.1067661287352,10300.466791452589,706.0265081579123
skas_8t,26.814699461,1..17,25,2,13,3,21557.34241599277,1105.2198000847998,11210.5857925442,813.1795351542073
skas_8t,26.829077727,1..17,25,2,13,3,23883.388757853463,1138.5283771752581,11270.958042693213,726.2607123681454
skas_8t,26.80875394,1..17,25,2,13,13,22932.022248028625,1165.542214549156,11571.496251672343,791.3889971801003
skas_8t,26.810326161,1..17,25,2,13,11,20571.760597342847,990.5984980798868,9153.733741389378,720.849869416575
skas_8t,26.708737491,1..17,25,2,13,6,29356.805287828036,1321.8254155152895,11512.221895556768,788.0325185303869
skas_8t,26.849086722,1..17,25,2,13,7,33246.16525651845,1395.7065630765806,11039.181317516386,807.4622670732892
skas_8t,26.731028129,1..17,25,2,13,6,18527.629836657707,1015.4769954869801,9447.384081103948,650.4958869995116
skas_8t,26.829733822,1..17,25,2,13,13,25408.533436324728,1297.2437210995229,11797.04067783758,632.826974431551
skas_8t,26.855873554,1..17,25,2,13,9,23509.50609686558,1135.901997439263,12021.490389128649,731.3421658249206
skas_8t,26.801496113,1..17,25,2,13,12,26214.7145865278,1082.0083236963671,12131.314666224987,773.6051002993507
skas_8t,26.842583528,1..17,25,2,13,12,18521.663466367892,922.5169432979994,11826.281758485691,682.2378286525385
skas_8t,26.731483824,1..17,25,2,13,7,32267.387939813154,1467.2235538161544,11244.529082943549,767.091546474741
skas_8t,26.776283919,1..17,25,2,13,4,22446.016122006342,1083.1018791202705,11199.90030826117,730.6318413552777
skas_8t,26.928556445,1..17,25,2,13,5,18590.973049718952,958.4867133155402,11923.60339727015,758.0991375427449
skas_8t,26.828114449,1..17,25,2,13,7,17928.516137795054,849.9768620473614,11225.525120153834,935.7767003198718
skas_8t,26.873897443,1..17,25,2,13,9,18659.942013959462,901.5798852982603,12038.043047993136,734.2394022890016
skas_8t,26.730339889,1..17,25,2,13,11,18985.939217398478,1085.510977106425,11776.684380604878,684.1874186272959
