dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_12,532.275457195,1..5,50,20,86,36,69541.53658914693,2639.742606440784,46736.84566177854,1880.1499237704566
skas_12,446.383776063,1..5,50,20,82,32,118453.81031736749,4497.871483760446,46228.819408558425,1863.468591348964
skas_12,703.071570382,1..5,50,20,114,64,80190.21319604771,3255.8682023656775,44812.47952741128,1715.2062520972727
skas_12,350.142159491,1..5,50,20,52,2,93309.2715398691,3718.7945392250936,51722.01069163468,1963.0115107557626
skas_12,524.549349201,1..5,50,20,83,33,81412.41814884741,2971.388881552897,49718.867859092104,1871.1292893293821
skas_12,608.241483173,1..5,50,20,107,57,100687.61242058467,3619.0767161270587,45990.65131396559,1847.9333831355839
skas_12,564.992790559,1..5,50,20,94,44,72526.14458913005,2482.0608065449796,50821.482440472064,2049.7383566547664
skas_12,719.100479745,1..5,50,20,124,74,116285.88724835684,3979.4457307025627,49337.53096820923,2088.7617332236596
skas_12,527.50617005,1..5,50,20,82,32,82299.24024483653,3131.2327044060676,49767.3595333849,2010.457931427043
skas_12,586.431243692,1..5,50,20,95,45,71275.98516383831,2604.790776480772,44154.97358401416,1786.7801495117094
skas_12,599.813543046,1..5,50,20,104,54,96467.76068352943,3439.9641893414696,50966.3312206442,2011.8801190215286
skas_12,356.302366875,1..5,50,20,55,5,93816.90903514209,3582.654197056073,50926.80539973352,2137.6932877666304
skas_12,639.288048365,1..5,50,20,107,57,90230.59306701345,3138.788348285485,43260.19300706468,1753.2760876318957
skas_12,464.309605526,1..5,50,20,82,32,74335.59629894723,2833.927265449599,51496.97981101412,2080.0790713046613
skas_12,408.983663559,1..5,50,20,61,11,80728.17842373601,2900.992964307862,49204.79556214511,2011.4796903328074
skas_12,585.37113746,1..5,50,20,102,52,72281.0531163109,2702.23114586787,46535.82133445095,1961.9010535068278
skas_12,375.253466483,1..5,50,20,65,15,69996.0,2617.0,47894.54923002131,1841.3646927263974
skas_12,564.005960277,1..5,50,20,103,53,75280.7341516139,2889.1350684678373,48527.59707046818,1931.1696767987826
skas_12,343.083518069,1..5,50,20,55,5,86727.84360314369,3221.466887347504,50709.989182633595,2049.7986278676294
skas_12,298.992182107,1..5,50,20,56,6,92080.12498183375,3536.469951617465,49794.63849019622,1944.5702448495042
skas_12,522.211883475,1..5,50,20,94,44,78276.18000591698,3009.9071475990363,44928.60063390389,1908.1044978625882
skas_12,702.958113736,1..5,50,20,132,82,88212.92500467601,3136.9902986753577,44564.41322470319,1833.9365932343674
skas_12,564.051471864,1..5,50,20,98,48,94513.69186610285,3618.9065264551855,45706.71146430762,1815.824006543868
skas_12,343.909584276,1..5,50,20,55,5,97287.22645985983,3612.3716663042374,49054.68448030503,1867.575510746999
skas_12,486.330196626,1..5,50,20,83,33,68483.27996285685,2486.2925185935233,45074.655522068184,1892.5976198417743
skas_12,440.470452729,1..5,50,20,79,29,79240.68334519933,2849.9873183136147,46490.6400982391,1892.1050149851935
skas_12,408.523319138,1..5,50,20,62,12,74559.61471974445,2809.2612962264225,49173.815249959676,2015.1786364931545
skas_12,685.122366104,1..5,50,20,116,66,79133.61810450122,2905.299014078802,46245.0033784533,1854.3082097805982
skas_12,440.002480661,1..5,50,20,73,23,89817.89357183865,3297.5636488264927,49324.92223636338,1999.9397822400688
skas_12,846.296531209,1..5,50,20,135,85,88335.68120621993,3434.9136875452073,50562.99507145575,2131.31280811409
skas_12,365.3719944,1..5,50,20,59,9,90326.91650755885,3595.6954643325034,46745.36375122811,1848.7822914584156
skas_12,568.217246418,1..5,50,20,103,53,79211.23902541761,2864.5617260384515,45569.205534922876,1879.4821105632036
skas_12,670.417480355,1..5,50,20,107,57,93796.44349268384,3312.612682209932,48562.66212237476,2000.3987584815577
skas_12,596.298151049,1..5,50,20,111,61,69936.21252527821,2904.09279721912,50200.83653560986,1922.578256452691
