dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_12s,8.71113618,1..23,200,50,378,171,84859.5752474151,3119.995097353719,36953.23375965746,1599.784422390918
skas_12s+,8.71113618,1..23,200,50,378,171,90481.69492987149,3329.7734106823777,51694.97344806687,2174.631081006549
skas_12s,8.150667101,1..23,200,50,352,145,64198.61193301409,2489.655739925673,38009.93000388996,1566.1211381908042
skas_12s+,8.150667101,1..23,200,50,352,145,68880.8671203574,2624.044894537709,53113.628104433774,2189.1639261540254
skas_12s,6.294629298,1..23,200,50,275,68,96582.40888885355,3375.9321472778743,38750.51783421429,1566.8252571251467
skas_12s+,6.294629298,1..23,200,50,275,68,106273.42475183362,3766.9202716073455,51326.63964349665,2029.7768101409656
skas_12s,6.029753848,1..23,200,50,264,57,64741.75077691231,2560.9509993166303,41665.609536315395,1769.4906280327505
skas_12s+,6.029753848,1..23,200,50,264,57,77019.23582285958,2998.7270962429684,53504.533713055054,2234.358646919344
skas_12s,8.060126562,1..23,200,50,362,155,93231.39989212692,3636.848221175152,37402.2469517221,1624.7654066257755
skas_12s+,8.060126562,1..23,200,50,362,155,103769.43279037323,4079.0344106950993,47833.22451259115,2056.721917725801
skas_12s,5.873341115,1..23,200,50,261,54,63468.081949561,2315.0556609275113,37942.96062819614,1506.2406349835696
skas_12s+,5.873341115,1..23,200,50,261,54,70416.30094036591,2594.4484571650582,51925.74370959075,2054.97591199354
skas_12s,5.126226572,1..23,200,50,219,12,59595.367135817636,2211.2498093281633,38525.131624393034,1594.4503972345742
skas_12s+,5.126226572,1..23,200,50,219,12,66701.26692043866,2391.72720162486,51994.40214483644,2107.7599007162717
skas_12s,9.249507925,1..23,200,50,405,198,81487.66480791898,2915.0280678330387,39820.847327500036,1629.9643322082463
skas_12s+,9.249507925,1..23,200,50,405,198,94760.38817280397,3445.9565376436053,53316.85168903867,2153.7497698837724
skas_12s,6.998329106,1..23,200,50,313,106,87692.17362943823,3362.4431388299795,36565.349558553746,1544.7650041901638
skas_12s+,6.998329106,1..23,200,50,313,106,100476.95229588571,3836.8603311409993,51857.31076829098,2160.412869932801
skas_12s,9.639111843,1..23,200,50,413,206,60537.12198119336,2272.891980295432,40257.22479785966,1629.231883737549
skas_12s+,9.639111843,1..23,200,50,413,206,65273.72683172766,2401.4574401344894,52019.63858315187,2056.539521885095
skas_12s,8.957875801,1..23,200,50,398,191,76096.91016355346,2918.4537454177535,37861.27524062624,1557.837353433012
skas_12s+,8.957875801,1..23,200,50,398,191,88079.02273371514,3400.0629085449095,49116.824517290304,1991.7457739906893
skas_12s,10.111440566,1..23,200,50,451,244,83655.06578606345,3161.4458794442626,37440.7767516979,1598.8907680092466
skas_12s+,10.111440566,1..23,200,50,451,244,89845.61065020351,3414.5242168161026,53671.81867022336,2273.0372540918656
skas_12s,13.869315735,1..23,200,50,600,393,74230.3845464719,2852.8343608552,38559.02741796736,1535.8599436466689
skas_12s+,13.869315735,1..23,200,50,600,393,79793.77901402845,3020.0413139682223,48201.53199203423,1916.59585800662
skas_12s,8.449286876,1..23,200,50,363,156,76020.664126927,2826.2061174835185,38147.252349525654,1576.6314982306353
skas_12s+,8.449286876,1..23,200,50,363,156,88347.81966874689,3284.4687381256444,52396.81893181604,2172.397718599312
skas_12s,8.151683993,1..23,200,50,354,147,85780.68149265488,3003.5064625577215,38413.64740410438,1588.5860979075403
skas_12s+,8.151683993,1..23,200,50,354,147,93155.06406767602,3296.380990724054,48067.55515221429,1990.5115573685891
skas_12s,8.288264461,1..23,200,50,368,161,69733.0613270176,2640.8539153993065,37555.7119238701,1579.7344242125068
skas_12s+,8.288264461,1..23,200,50,368,161,84593.65343691171,3196.911161409626,49724.062417293666,2056.6390203718975
