dataset,duration,neighbours,max_duration,max_duration_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_8st+,26.003614205,1..17,25,2,13,12,16879.997946747095,834.2982507029675,11214.436809911274,869.8410459200448
skas_8st,26.003535906,1..17,25,2,13,6,18019.325341496587,849.5071369332131,7188.186826876169,548.4752646320246
skas_8st+,26.003535906,1..17,25,2,13,6,23796.833659526616,1053.2613049372137,10323.054619531096,763.59138756207
skas_8st,26.003496512,1..17,25,2,13,6,21126.60176621351,952.3947899746917,7139.65336180666,507.2962950896399
skas_8st+,26.003496512,1..17,25,2,13,6,25218.642031103762,1161.3734949488576,10122.028025242409,686.3242917540872
skas_8st,26.003755816,1..17,25,2,13,6,24548.624400024033,1200.079917670509,7573.290132685099,555.4521311186618
skas_8st+,26.003755816,1..17,25,2,13,6,30848.87653803239,1481.7846777772093,10421.802823574895,759.6937544337611
skas_8st,26.009538968,1..17,25,2,13,3,11121.883282263034,633.1837643711525,8994.00805853349,672.6109054067125
skas_8st+,26.009538968,1..17,25,2,13,3,14518.023492349359,843.04598479034,12714.28367929567,860.6881640266358
skas_8st,26.003855665,1..17,25,2,13,6,25335.34772407098,986.7314224304724,8074.556261524597,577.6405434405439
skas_8st+,26.003855665,1..17,25,2,13,6,28439.923625421645,1107.4615281861422,9132.745437662406,739.0268990956118
skas_8st,26.003788551,1..17,25,2,13,6,21637.33870095419,941.6167788341165,7938.256173346626,577.6806749462365
skas_8st+,26.003788551,1..17,25,2,13,6,26185.46603269602,1143.4829916515555,11308.853724421058,724.8628176372816
skas_8st,26.003743842,1..17,25,2,13,6,24363.246639165423,1187.406431613342,7935.002117872977,619.6730199468394
skas_8st+,26.003743842,1..17,25,2,13,6,28444.42895218689,1420.9673693015693,11956.367722893501,881.4177069946774
skas_8st,26.003450244,1..17,25,2,13,3,22378.786727524584,1251.366165102726,8072.944149886377,563.5218055856468
skas_8st+,26.003450244,1..17,25,2,13,3,25696.583974133882,1435.3731156057268,12012.250052740468,795.0227029516394
skas_8st,26.005013262,1..17,25,2,13,4,29139.769308375202,1300.3604028831041,7312.5249931750395,551.6449138955007
skas_8st+,26.005013262,1..17,25,2,13,4,32614.875864730897,1497.7730195430308,10049.815837263222,774.5023597138905
skas_8st,26.003002685,1..17,25,2,13,3,18982.06764343258,1095.9383228486151,8474.677910986318,681.5474760464522
skas_8st+,26.003002685,1..17,25,2,13,3,22821.07901512316,1334.058433784038,12324.749404506927,952.9961692066482
skas_8st,26.003014621,1..17,25,2,13,12,12628.462213217352,649.0166524276551,7122.669773802529,522.8250644391246
skas_8st+,26.003014621,1..17,25,2,13,12,14327.889511998312,734.3579754052795,9814.44776256955,708.9811849896698
skas_8st,26.003864791,1..17,25,2,13,3,16616.14397121512,796.8561435972958,8208.805398341794,700.5788591531941
skas_8st+,26.003864791,1..17,25,2,13,3,19619.414992795148,945.8472201391511,9624.870079548398,812.3294575473712
skas_8st,26.003246858,1..17,25,2,13,3,18416.856256313626,835.7145040614349,8377.78737449485,646.6672376881484
skas_8st+,26.003246858,1..17,25,2,13,3,22881.640481841838,1084.770645008406,12232.99820387517,874.1045079338908
skas_8st,26.003842289,1..17,25,2,13,7,19024.69940322849,943.5330806417477,8665.357686970354,697.3540108967021
skas_8st+,26.003842289,1..17,25,2,13,7,23098.21838139887,1128.655912555312,12415.149505164682,943.7368454399909
skas_8st,26.004452756,1..17,25,2,13,7,16321.567559103343,757.4629765633312,6855.368721717214,530.5967257663456
skas_8st+,26.004452756,1..17,25,2,13,7,20128.41535053612,959.5925967731241,9714.289696120712,759.7514827219406
skas_8st,26.003046538,1..17,25,2,13,6,18026.969062648426,768.8153515459237,8459.113773254603,599.262943678879
skas_8st+,26.003046538,1..17,25,2,13,6,22346.04889166176,994.483591083761,12847.697308454723,863.3441800294756
skas_8st,26.003714929,1..17,25,2,13,12,14242.492929310885,778.6132604046273,7629.006170464093,570.8103228194223
skas_8st+,26.003714929,1..17,25,2,13,12,17550.622545864095,1010.0230557214875,11288.253815734139,813.8940766453894
skas_8st,26.003970259,1..17,25,2,13,3,17390.129875033173,886.1543126351044,8343.869864423092,576.9077180859974
skas_8st+,26.003970259,1..17,25,2,13,3,21541.597627725732,1141.2960861058837,12617.40047939334,796.6987379734138
skas_8st,26.004476422,1..17,25,2,13,12,15670.409320246663,834.4288327340039,7940.719728797583,526.4798560833547
skas_8st+,26.004476422,1..17,25,2,13,12,16927.450653934768,915.4132988019535,9103.895124814479,600.3290616209765
skas_8st,26.003124294,1..17,25,2,13,12,29005.86553838561,1308.375363660403,6867.243396301811,534.4738706811355
skas_8st+,26.003124294,1..17,25,2,13,12,30827.76633752159,1400.5494039637456,9256.873297342114,705.9340563625944
skas_8st,26.003691706,1..17,25,2,13,4,19441.32003944413,940.002282398971,7759.241700863924,637.2404318502428
skas_8st+,26.003691706,1..17,25,2,13,4,23266.0009583483,1105.9589802859064,11032.346004597639,788.1562815911558
skas_8st,26.003167206,1..17,25,2,13,9,25754.17411265359,1052.7990868387553,9173.412927064754,645.3056266591741
skas_8st+,26.003167206,1..17,25,2,13,9,29130.72045436233,1206.2214138385054,12812.862681218432,827.3013962740113
skas_8st,26.003972987,1..17,25,2,13,3,19172.25051717187,910.5951440144848,8105.4611043435125,611.3572135424428
skas_8st+,26.003972987,1..17,25,2,13,3,22837.414536444187,1096.896443180907,9992.97387772408,666.847426845304
skas_8st,26.004406528,1..17,25,2,13,9,21606.082850499046,932.5255547443952,7846.993890499829,576.9151909673966
skas_8st+,26.004406528,1..17,25,2,13,9,27333.997841589076,1229.0031281352335,9904.875910675859,789.592363933712
skas_8st,26.003548892,1..17,25,2,13,6,19039.314055845716,884.2496322831046,9184.918298249375,781.1738240299371
skas_8st+,26.003548892,1..17,25,2,13,6,21286.659339757764,955.094585543123,11400.157219130215,899.5628374420784
skas_8st,26.003550527,1..17,25,2,13,9,15055.561710516502,767.8749981009861,7215.529262143491,560.6991158392806
skas_8st+,26.003550527,1..17,25,2,13,9,18411.0,904.0,9804.911612818047,738.6139516022558
skas_8st,26.005856838,1..17,25,2,13,6,18306.819558809293,729.411258292989,8767.146470561343,807.4745407918291
skas_8st+,26.005856838,1..17,25,2,13,6,19357.635913496182,778.3105033862977,11647.897364719942,950.5337181499808
skas_8st,26.004465062,1..17,25,2,13,3,36033.2515719716,1442.9677155245743,8362.094007304318,644.9659478727692
skas_8st+,26.004465062,1..17,25,2,13,3,41353.878786871166,1727.7392763218652,10379.721302274085,734.8090937410974
skas_8st,26.003155514,1..17,25,2,13,5,12519.525320570227,615.898605551214,7939.177293301436,571.1593438228945
skas_8st+,26.003155514,1..17,25,2,13,5,15697.040152351916,800.6325380920459,9668.141296543572,672.7932823621231
skas_8st,26.003665874,1..17,25,2,13,3,19943.86960855222,954.0292633127725,7811.107879872412,643.1788292991109
skas_8st+,26.003665874,1..17,25,2,13,3,21305.73538283827,1070.1014374455185,10686.632233485716,859.9920544843321
skas_8st,26.004605128,1..17,25,2,13,3,15157.231694985583,801.5666376654484,8860.203233948932,588.3267679492401
skas_8st+,26.004605128,1..17,25,2,13,3,20205.60878242198,1042.5607919801569,11950.529777793075,743.3861222365721
skas_8st,26.003436669,1..17,25,2,13,6,21371.99474400366,1033.0815855145395,7288.423602112435,545.4008075881097
skas_8st+,26.003436669,1..17,25,2,13,6,26519.47124368989,1292.598705582049,8343.347157730888,609.2038707532666
skas_8st,26.004287881,1..17,25,2,13,3,25294.113205994156,1051.531100855148,7130.448170142377,530.7039769626272
skas_8st+,26.004287881,1..17,25,2,13,3,26108.10462682934,1085.367621522335,8668.781756940605,653.5912779007729
skas_8st,26.003712712,1..17,25,2,13,6,16829.23768236994,922.6333231530243,7277.57993044637,559.597243147208
skas_8st+,26.003712712,1..17,25,2,13,6,18750.787086171007,995.4297676766473,9586.538115570338,700.6035902365867
skas_8st,26.003751324,1..17,25,2,13,3,18387.126823553,880.3532640543475,9469.784736368332,657.1589882085595
skas_8st+,26.003751324,1..17,25,2,13,3,22624.032980821812,1110.2677834853519,12315.135055244335,778.1183178379456
skas_8st,26.003055701,1..17,25,2,13,3,22576.020069094055,902.0805411758745,8868.064710582123,708.8951780364644
skas_8st+,26.003055701,1..17,25,2,13,3,26931.475552334192,1111.7544682818273,11394.012780552417,909.3940077929914
skas_8st,26.004507786,1..17,25,2,13,9,25557.063880089812,1227.9723016632977,7326.649142324185,561.3222384698381
skas_8st+,26.004507786,1..17,25,2,13,9,30596.83702485211,1454.406252957991,10136.87424169525,818.5014837844716
skas_8st,26.004659141,1..17,25,2,13,3,16708.39649898306,720.211589276453,7386.717153528745,576.7251783234398
skas_8st+,26.004659141,1..17,25,2,13,3,23010.077135502048,996.2604908903462,10988.476434331922,861.93278297982
skas_8st,26.003485919,1..17,25,2,13,3,27549.345660282575,1307.9642473582508,7189.535702304561,543.1899956507563
skas_8st+,26.003485919,1..17,25,2,13,3,30522.29184044686,1469.0522481255937,10331.799402565908,751.4994213045592
skas_8st,26.003421255,1..17,25,2,13,3,12671.383846512364,703.4574737157237,8246.623234174056,684.0231099298381
skas_8st+,26.003421255,1..17,25,2,13,3,14651.43651094083,847.5630093981524,9143.734574370164,763.6133523553009
skas_8st,26.003726411,1..17,25,2,13,12,11903.43328553874,586.016558821919,8350.178692785055,600.2263113593713
skas_8st+,26.003726411,1..17,25,2,13,12,15880.311537056237,756.7452529098827,11608.001622747815,752.2291198279172
skas_8st,26.003456073,1..17,25,2,13,3,25050.08278116582,1291.2490573236755,8343.869864423092,576.9077180859974
skas_8st+,26.003456073,1..17,25,2,13,3,28383.407317554822,1494.5618449482006,12617.40047939334,796.6987379734138
skas_8st,26.003610146,1..17,25,2,13,6,17904.271283381244,887.9127055548479,7288.423602112435,545.4008075881097
skas_8st+,26.003610146,1..17,25,2,13,6,20321.21874326128,1009.8858131081022,8343.347157730888,609.2038707532666
skas_8st,26.004317617,1..17,25,2,13,12,13153.091213904048,730.7267010121197,8078.061966472157,564.553386450269
skas_8st+,26.004317617,1..17,25,2,13,12,15731.526003131263,855.5607528361227,12758.50181101853,839.3271075469196
skas_8st,26.008259614,1..17,25,2,13,9,17616.24009168468,1031.3360272663228,7215.529262143491,560.6991158392806
skas_8st+,26.008259614,1..17,25,2,13,9,22232.161343885582,1320.9146733475332,9804.911612818047,738.6139516022558
skas_8st,26.004548925,1..17,25,2,13,3,27251.995149913328,1254.3444045697156,8062.2102349080415,601.5655380201154
skas_8st+,26.004548925,1..17,25,2,13,3,30326.368246025926,1379.9670375727671,11325.618547153668,731.8692801953216
skas_8st,26.003729307,1..17,25,2,13,11,19222.619477392527,857.5419106844533,7935.002117872977,619.6730199468394
skas_8st+,26.003729307,1..17,25,2,13,11,23728.720509682975,1084.370746913429,11956.367722893501,881.4177069946774
skas_8st,26.00369731,1..17,25,2,13,6,15037.399717230754,725.8006163811567,8154.210362513648,582.6872382004284
skas_8st+,26.00369731,1..17,25,2,13,6,19404.49784560473,946.8955901147718,11976.140738049846,788.1691507694314
skas_8st,26.00406522,1..17,25,2,13,7,15094.955310888874,682.6550597311763,7312.5249931750395,551.6449138955007
skas_8st+,26.00406522,1..17,25,2,13,7,15732.576432114225,780.2607577828786,10049.815837263222,774.5023597138905
skas_8st,26.003574189,1..17,25,2,13,12,21125.6041734955,1153.7177301091,7697.753145887808,572.8171816733907
skas_8st+,26.003574189,1..17,25,2,13,12,21739.21050880725,1212.5167780098811,11126.77733924343,738.410053235775
skas_8st,26.003369038,1..17,25,2,13,3,14206.909128915731,768.0045723669181,7893.436268519218,589.8386060955645
skas_8st+,26.003369038,1..17,25,2,13,3,19423.55636029151,1060.874248618852,10328.522479916835,688.4812764180416
skas_8st,26.003259884,1..17,25,2,13,12,28108.423257747112,1274.17038608622,8125.715953562158,627.0825019166913
skas_8st+,26.003259884,1..17,25,2,13,12,33485.123977411524,1478.1300892061308,13114.618924250073,914.7749811398297
skas_8st,26.003957777,1..17,25,2,13,6,22000.547415024183,982.2895967294605,7396.178249197203,546.1128994546305
skas_8st+,26.003957777,1..17,25,2,13,6,25637.378362085536,1135.7734818601884,10131.637907035314,687.8613382535694
skas_8st,26.003506369,1..17,25,2,13,12,15627.152182987862,671.1052999213273,7860.675338006643,579.2233597668519
skas_8st+,26.003506369,1..17,25,2,13,12,18235.310498408035,798.1384989065988,8908.160322550491,664.576937191426
skas_8st,26.00350634,1..17,25,2,13,8,22959.246439126375,1161.8939133087533,7697.753145887808,572.8171816733907
skas_8st+,26.00350634,1..17,25,2,13,8,26493.161211921175,1352.1469448405412,11126.77733924343,738.410053235775
skas_8st,26.003401036,1..17,25,2,13,9,14265.643325641593,780.8049207152623,7075.527883307258,533.4732722398147
skas_8st+,26.003401036,1..17,25,2,13,9,17629.678597226448,964.593818460714,9882.836145710384,731.4149453698167
skas_8st,26.004125895,1..17,25,2,13,6,21742.842296880593,934.9251587431869,7935.002117872977,619.6730199468394
skas_8st+,26.004125895,1..17,25,2,13,6,23994.807976279317,1034.1159812064932,11956.367722893501,881.4177069946774
skas_8st,26.003706928,1..17,25,2,13,3,15534.347734345902,881.13740222822,9169.74626359449,763.3627658634523
skas_8st+,26.003706928,1..17,25,2,13,3,17461.94183946144,1038.5029354490853,10580.707469731187,911.1614561341097
skas_8st,26.003466602,1..17,25,2,13,6,17348.39790001321,855.6920301303435,7139.65336180666,507.2962950896399
skas_8st+,26.003466602,1..17,25,2,13,6,20877.526608843305,1044.5827992053964,10122.028025242409,686.3242917540872
skas_8st,26.003386897,1..17,25,2,13,3,24556.30152278472,1144.447648038473,7448.984843856295,535.5249788625059
skas_8st+,26.003386897,1..17,25,2,13,3,27827.034536120602,1339.9053798853304,10744.013669409815,696.8494202161328
skas_8st,26.004408838,1..17,25,2,13,3,13607.46027869103,756.8252966781375,7344.783168991062,580.4764220670262
skas_8st+,26.004408838,1..17,25,2,13,3,19386.611577549676,993.685445943064,11154.330900143936,895.5290646499599
skas_8st,26.00360727,1..17,25,2,13,12,22224.556597533156,1241.364335519727,7198.969264244162,524.9582942269565
skas_8st+,26.00360727,1..17,25,2,13,12,23821.41594592833,1364.94119191917,10632.63960603532,711.3968322381455
skas_8st,26.003739279,1..17,25,2,13,3,20620.841734835805,856.117604583949,7326.649142324185,561.3222384698381
skas_8st+,26.003739279,1..17,25,2,13,3,22481.487823999094,956.2405794928825,10136.87424169525,818.5014837844716
skas_8st,26.003695065,1..17,25,2,13,6,18446.042191180386,794.442303891458,8609.662373999367,702.1736209395939
skas_8st+,26.003695065,1..17,25,2,13,6,21457.53911018531,924.9376410160347,11262.327785343945,870.4462556180152
skas_8st,26.003495175,1..17,25,2,13,12,13859.462525258585,824.953066445353,7548.035344622194,561.8788022485696
skas_8st+,26.003495175,1..17,25,2,13,12,16785.509387719292,1029.8344517436797,10549.122482711298,771.5130864524011
skas_8st,26.003744305,1..17,25,2,13,7,24167.818516587085,1033.78398440176,7189.535702304561,543.1899956507563
skas_8st+,26.003744305,1..17,25,2,13,7,28416.511083032656,1240.1805676467468,10331.799402565908,751.4994213045592
skas_8st,26.010501564,1..17,25,2,13,6,15757.58642218855,917.4906592064959,7100.4145819492305,520.3850714848701
skas_8st+,26.010501564,1..17,25,2,13,6,17668.85481498239,1009.584378115792,9590.377946445027,670.9033730123202
