dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_12f,245.878,1..23,50,20,83,14,79408.78944919916,2837.962301952559,49202.91869251883,1936.4999713258392
skas_12f,269.946,1..23,50,20,99,30,72253.71969062026,2673.414374812023,48451.9787545268,1918.9703937344211
skas_12f,453.413,1..23,50,20,155,86,87349.39266309117,3376.6769186256556,45647.63317225084,1852.5354333599125
skas_12f,471.231,1..23,50,20,152,83,79714.68333698656,2881.788977734166,48059.56414305281,1950.0865715302164
skas_12f,364.688,1..23,50,20,126,57,109152.80965210286,4330.956086351179,46445.467978138535,1950.7822016430196
skas_12f,296.19,1..23,50,20,98,29,84895.36297364972,3171.4000807963957,48531.81892482892,1888.207031257928
skas_12f,211.627,1..23,50,20,72,3,90217.61350035005,3199.202272567838,45410.30899486379,1788.2487461105402
skas_12f,610.285,1..23,50,20,210,141,86990.45373999092,3542.298235438899,46116.0519703712,1795.9662998193794
skas_12f,540.207,1..23,50,20,183,114,99898.29961637981,3813.96260948258,47462.880026949606,1970.180088087109
skas_12f,315.218,1..23,50,20,108,39,90057.84236473659,3153.1358139563517,44972.048519857446,1769.9964790072302
skas_12f,408.875,1..5,50,20,130,80,80880.48212462376,2909.5579634819396,47211.8545103706,1816.763205033616
