dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_4f,6.463,1..5,50,20,53,3,3689.1463839532926,190.74752465508303,1334.3393670989615,66.45796331509813
skas_4f,6.154,1..5,50,20,54,4,3125.6345334875145,158.2195444572929,766.0,36.0
skas_4f,5.594,1..5,50,20,53,3,1921.5480479109447,141.48683298050514,1191.5223349984456,75.10777808155228
skas_4f,5.437,1..5,50,20,53,3,1258.080039669701,62.0748909571652,836.0,43.0
skas_4f,7.367,1..5,50,20,67,17,2473.422095574934,124.06958081583481,766.0,36.0
skas_4f,6.723,1..5,50,20,62,12,3404.171614237034,186.29338570809514,556.5270268524557,38.360583474096885
skas_4f,5.623,1..5,50,20,51,1,2270.1021465379517,150.2993728853686,1191.5223349984456,75.10777808155228
skas_4f,6.092,1..5,50,20,56,6,1589.4401272842058,75.77431494535035,1334.3393670989615,66.45796331509813
skas_4f,8.098,1..5,50,20,71,21,1838.954969496138,83.26899654517284,556.5270268524557,38.360583474096885
skas_4f,5.753,1..5,50,20,53,3,1828.020034284982,129.80141494362204,766.0,36.0
skas_4f,5.928,1..5,50,20,53,3,2800.4593827954013,142.0384048104053,1086.3994497926315,73.770329614269
skas_4f,5.826,1..5,50,20,53,3,2956.6550773570343,178.4557028847269,766.0,36.0
skas_4f,5.839,1..5,50,20,53,3,3388.74884606723,176.8689560831299,1033.1665510863984,73.16227766016837
skas_4f,6.888,1..5,50,20,62,12,2484.0,130.0,766.0,36.0
skas_4f,5.551,1..5,50,20,56,6,2149.0,109.0,1007.901516908344,70.62521525802828
skas_4f,5.993,1..5,50,20,58,8,1266.1331408278734,66.4274486857727,766.0,36.0
skas_4f,6.287,1..5,50,20,55,5,2029.0,101.0,894.8013732677313,48.94586677973897
skas_4f,5.81,1..5,50,20,53,3,2004.814898831862,104.7402230847821,802.309776430734,50.518275914938926
skas_4f,5.814,1..5,50,20,51,1,781.0,53.0,556.5270268524557,38.360583474096885
skas_4f,5.756,1..5,50,20,56,6,2857.1348732806027,158.11062569605224,1191.5223349984456,75.10777808155228
skas_4f,5.958,1..5,50,20,56,6,2830.0,140.0,1334.3393670989615,66.45796331509813
skas_4f,6.31,1..5,50,20,58,8,2486.0,130.0,766.0,36.0
skas_4f,6.088,1..5,50,20,56,6,1209.0732269957857,69.30905832601441,766.0,36.0
skas_4f,5.549,1..5,50,20,53,3,1258.080039669701,62.0748909571652,1007.901516908344,70.62521525802828
skas_4f,6.006,1..5,50,20,56,6,3907.4980551264416,218.55517391045976,1334.3393670989615,66.45796331509813
skas_4f,5.644,1..5,50,20,53,3,2535.024426894646,135.74660874290467,1086.3994497926315,73.770329614269
skas_4f,6.247,1..5,50,20,57,7,3407.0,155.0,556.5270268524557,38.360583474096885
