dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_10,557.667,1..11,50,20,76,21,30242.04176386154,1675.1452164893049,22359.398977217636,1516.9365039422016
skas_10,411.436,1..11,50,20,58,3,38879.83203158184,2362.3715597407945,23872.941571146643,1467.6043052433897
skas_10,702.607,1..11,50,20,106,51,39922.71784692849,2080.06287894775,20080.53397567652,1333.4810324731639
skas_10,484.061,1..11,50,20,69,14,45157.97735920959,2396.396189836711,22033.87816464421,1328.857293523844
skas_10,749.122,1..11,50,20,104,49,49935.404220844386,2358.335951603768,21082.652890123325,1411.757805088064
skas_10,542.328,1..11,50,20,77,22,54912.19756056833,2842.9658304639147,25289.21958342741,1646.2945852230705
skas_10,684.29,1..11,50,20,101,46,49260.64111900037,2443.0968197533994,22008.635653417572,1404.7175077276759
skas_10,965.07,1..11,50,20,136,81,38559.78518587944,2085.9077575342053,20038.825407198146,1301.821529179898
skas_10,420.868,1..11,50,20,61,6,53571.46105342412,2795.6646141048554,21255.84218610163,1387.0018072377982
skas_10,627.844,1..11,50,20,84,29,46960.61693388855,2566.3988731565714,22394.286507159934,1512.3112809930788
skas_10,528.402,1..11,50,20,72,17,61408.43388975812,3268.6021049859232,23142.705965122288,1386.420780516724
skas_10,702.214,1..11,50,20,108,53,40614.14577835972,2389.045686983344,22832.436003243616,1575.9951576484511
skas_10,655.063,1..11,50,20,95,40,43490.79339823653,2083.1696625795507,21537.669585334854,1410.3782052691668
skas_10,407.11,1..11,50,20,60,5,42238.9674529365,2004.5444826655141,20169.097130107944,1283.2336014638531
skas_10,572.061,1..11,50,20,86,31,43331.67860820404,2336.8523907287254,22132.118746058804,1378.59494559114
skas_10,760.914,1..11,50,20,108,53,41995.10554489838,2412.74481927354,20844.374247575077,1376.735575365826
skas_10,477.821,1..11,50,20,69,14,43274.45599834804,2021.7685496510053,22316.741348740205,1509.7626818692136
skas_10,800.782,1..11,50,20,108,53,40042.500772503925,2112.457824719523,22234.52995845984,1430.5780550883812
skas_10,385.538,1..11,50,20,59,4,50439.3716669288,3063.882041904468,24449.82153493362,1435.8714728569075
skas_10,555.874,1..11,50,20,78,23,33853.61844070245,1763.4072614421332,21658.8659783833,1278.257323306526
skas_10,804.558,1..11,50,20,115,60,36605.33725677025,2005.7815721287352,19960.145781237487,1361.1877693705667
skas_10,487.082,1..11,50,20,67,12,46714.47158097028,2727.9507810098003,23852.7933790626,1424.694213527731
skas_10,909.971,1..11,50,20,124,69,35828.09874258415,1885.5888549258145,22112.200970454152,1546.745206796838
skas_10,1481.589,1..11,50,20,207,152,48641.467554839895,2549.8057793294865,22575.344651625397,1324.6466345632707
skas_10,584.741,1..11,50,20,74,19,39381.73217246984,2109.096434266729,24193.119387723556,1638.1142805250754
skas_10,741.993,1..11,50,20,103,48,58219.94834627041,2869.852356411273,22285.674586065164,1416.1467156167587
skas_10,422.033,1..11,50,20,60,5,47512.5497602565,2200.096912206747,23441.112647537666,1544.3285574306317
skas_10,604.989,1..11,50,20,88,33,43869.67092733888,2273.8550286618242,23839.272244141626,1516.4119791252922
skas_10,700.189,1..11,50,20,98,43,51428.34597241017,2603.2738273635464,22148.669085201847,1432.8879091149965
skas_10,482.116,1..11,50,20,67,12,46524.955490522814,2461.532906565216,23009.73146565573,1459.8653840738377
skas_10,452.307,1..11,50,20,66,11,30641.60042476941,1816.701444123111,24396.46408219262,1551.044271011414
skas_10,756.208,1..11,50,20,106,51,69497.9183549667,3355.474124975758,24168.429869156233,1297.6958696550223
skas_10,712.992,1..11,50,20,102,47,42699.42796178508,2067.3931087476803,20687.6472503954,1376.9257711804498
skas_10,478.134,1..11,50,20,69,14,43518.68550403096,2337.3633072395205,21949.775317639345,1526.1770727181722
skas_10,979.555,1..11,50,20,139,84,42949.7365205064,2233.698466917945,22120.12484315369,1332.0529413949753
skas_10,715.643,1..11,50,20,101,46,43594.915543328454,2303.049511501846,22419.319466179557,1380.7639861256416
skas_10,533.457,1..11,50,20,79,24,53686.822894064695,2919.567007535462,20377.102466693334,1290.1017037970473
skas_10,444.697,1..11,50,20,64,9,34455.69487190873,1756.0459229236765,25654.74100452966,1542.1537509343573
skas_10,877.533,1..11,50,20,126,71,45862.758416735676,2300.7640323293685,22514.971156931948,1497.4234361055012
skas_10,968.936,1..11,50,20,139,84,39496.71756650248,2247.2444032485455,20789.945298623366,1295.5457505414608
