dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_8,232.613,1..9,50,20,86,32,20620.82015387721,977.1880343199552,9998.370529549471,692.8550706159116
skas_8,189.073,1..9,50,20,70,16,19215.732220416987,894.5417326510939,10462.096681708834,669.2590332190202
skas_8,326.21,1..9,50,20,119,65,24973.526751664744,1268.2832934087512,9938.15368631589,615.1529581366647
skas_8,362.832,1..9,50,20,131,77,30728.921255625402,1463.9433172416202,10355.044454244122,683.9482478527367
skas_8,241.316,1..9,50,20,86,32,20460.334967430623,895.9094168937099,10722.29011271279,700.0358599422863
skas_8,319.851,1..9,50,20,110,56,27281.98614694582,1276.1408020321971,9785.368364493306,716.7136493081684
skas_8,340.993,1..9,50,20,124,70,18402.54476819052,948.2109844792984,10510.777168691375,854.949503798373
skas_8,200.834,1..9,50,20,74,20,22093.777125835462,1130.580941760513,9383.065096834878,739.4077457032215
skas_8,286.249,1..9,50,20,102,48,25271.679950715265,1123.460081082901,10340.062336378967,612.9267621810409
skas_8,213.754,1..9,50,20,77,23,29002.793924841335,1360.3558259179447,10420.069466794337,700.5143945248011
skas_8,286.032,1..9,50,20,104,50,19621.521291712783,906.6164001909549,9668.953873959801,685.99932087954
skas_8,355.466,1..9,50,20,114,60,25616.45755949482,1170.6307540826533,10828.2367316706,686.1448583367379
skas_8,197.37,1..9,50,20,75,21,14080.908319107464,958.1716195680011,9691.801269187448,741.7594847520515
skas_8,181.013,1..9,50,20,63,9,17505.834449742535,748.8032825569101,11959.412054570374,815.0538117597714
skas_8,183.077,1..9,50,20,62,8,22064.77332892581,1232.1088919928422,10042.214866218526,678.7744141281954
skas_8,187.463,1..9,50,20,67,13,25808.639450032522,1173.6385887666984,10126.220391187228,785.9153304790697
skas_8,154.445,1..9,50,20,59,5,19210.967121909427,1079.0535837081825,10913.766284714207,668.7921110319403
skas_8,261.66,1..9,50,20,93,39,15692.740504091526,798.1878947993864,10670.180238612535,780.8766223600119
skas_8,193.883,1..9,50,20,74,20,21877.642040284958,955.8787498004497,10615.386311629612,782.6427568927147
skas_8,386.392,1..9,50,20,143,89,15036.679570792685,915.2099463490856,9683.634434946414,652.1595603626263
skas_8,232.686,1..9,50,20,86,32,30057.756482153112,1281.9212576505158,10512.15177752808,731.8995455212372
skas_8,226.404,1..9,50,20,77,23,22518.0,865.0,9868.859912668933,697.9608158537711
skas_8,163.706,1..9,50,20,60,6,23915.019858709587,1215.1583974192104,11482.720155338659,648.7404615464725
skas_8,326.453,1..9,50,20,118,64,23227.94177305976,1174.7054166448388,8854.640258628999,666.7768138022526
skas_8,339.944,1..9,50,20,123,69,22885.85636455184,1088.6040289485939,9858.77484889751,697.098048963459
skas_8,279.392,1..9,50,20,107,53,20798.317420036747,917.8904045516097,11887.319512719949,901.6051204050585
skas_8,192.688,1..9,50,20,69,15,28605.100523891433,1322.8267489591199,10168.65465038124,669.2457287639459
skas_8,262.76,1..9,50,20,91,37,25872.401688543596,1136.5376765328112,9701.508732150874,708.4115724859395
skas_8,250.516,1..9,50,20,93,39,19532.471960991134,903.2271967457865,9773.705323489887,681.7367093651694
skas_8,186.763,1..9,50,20,65,11,27801.433654966804,1415.4906251212296,10836.763322796223,791.6680205639124
skas_8,156.173,1..9,50,20,63,9,22350.08879693431,1113.9081361686997,9258.023289553543,628.0697817478326
skas_8,210.137,1..9,50,20,74,20,22339.399344285746,970.2385329448745,8325.636325779002,617.6179323698555
skas_8,166.177,1..9,50,20,62,8,28408.673240887732,1315.726522878217,10793.554888508865,789.0832777309863
skas_8,178.709,1..9,50,20,69,15,18276.59611554513,975.972981344734,9010.23026406937,715.813163056071
skas_8,286.243,1..9,50,20,103,49,25271.589396768664,1201.731787914634,9687.947701366604,670.8767011795223
skas_8,217.765,1..9,50,20,85,31,16787.77598441119,888.2751497434305,9967.247961185614,699.1572680257729
skas_8,152.905,1..9,50,20,57,3,22834.464557309126,1194.7889598700344,9794.558554126606,738.8476778876046
skas_8,184.731,1..9,50,20,68,14,34341.085034111726,1465.5597975095836,11536.024478800084,812.677170408025
skas_8,176.15,1..9,50,20,60,6,20610.182407686658,914.3698679001528,10774.852236638944,735.7127885158447
skas_8,356.113,1..9,50,20,134,80,20491.523873626884,1133.752741568502,9354.138990762873,679.9130641363522
skas_8,410.168,1..9,50,20,151,97,16149.8201139319,918.0180075287734,10888.472273043575,858.9856080076084
skas_8,219.537,1..9,50,20,86,32,30096.1796937853,1343.8647725095175,9767.378689031286,813.2722363984636
skas_8,162.778,1..9,50,20,64,10,27352.19388370755,1226.2424690328319,10527.03878692342,801.362446963929
skas_8,407.461,1..9,50,20,151,97,24891.06155551699,1257.770769058595,9398.181727784558,696.0860575344576
skas_8,196.413,1..9,50,20,76,22,24904.544268505673,1109.4627246562495,11132.927066418513,882.5263976385468
skas_8,387.095,1..9,50,20,139,85,19579.481971143694,1054.9514163996394,10251.834258620196,720.2075695915845
skas_8,214.441,1..9,50,20,77,23,12239.93899709893,684.542643271671,10059.043864623,805.8384702798853
skas_8,285.004,1..9,50,20,96,42,24917.702662075466,1056.9309608820718,10502.269701557623,640.8034762226303
skas_8,272.683,1..9,50,20,99,45,29525.514498169636,1271.3573658952662,10277.570568201332,751.0220576310319
skas_8,272.71,1..9,50,20,102,48,22983.642973982154,1326.8874855088252,10099.885015877719,773.1491486095633
skas_8,160.138,1..9,50,20,58,4,24205.97326786873,955.8630487936264,11880.192439474637,799.9531168774803
skas_8,250.231,1..9,50,20,93,39,22281.9526978669,925.10905826915,10270.417392712267,651.1620931923105
skas_8,222.856,1..9,50,20,82,28,26138.346347978855,1565.045321374336,11301.114774505213,782.480732206363
skas_8,286.11,1..9,50,20,105,51,19503.0,861.0,9921.735817948855,678.5790958391614
skas_8,302.93,1..9,50,20,111,57,17708.120351116766,1166.4998919019758,12275.721215255593,806.9745264610439
skas_8,423.469,1..9,50,20,161,107,20732.028753920174,958.1368078782813,10013.211616999413,762.8104434222935
skas_8,207.231,1..9,50,20,67,13,17844.83237288408,1058.9942875778643,10790.146561393994,725.1180727701894
skas_8,149.206,1..9,50,20,57,3,26741.13573848435,1032.55537233516,11353.723108445387,814.3173701506485
skas_8,171.716,1..9,50,20,63,9,19947.4520044934,1169.488973904375,9343.878948392676,675.3902261315682
skas_8,281.707,1..9,50,20,107,53,23977.46084577307,1079.7584804830383,10539.178168412001,777.5421229470624
skas_8,259.618,1..9,50,20,93,39,17929.764500748686,978.9125032524162,10973.013688501118,664.3509140115509
skas_8,318.557,1..9,50,20,118,64,21428.301940290265,1129.902337405383,10152.453061240392,663.5742212574778
skas_8,169.249,1..9,50,20,62,8,22486.31764134513,1021.3892085344552,10965.404054717035,806.6873862834289
skas_8,175.566,1..9,50,20,66,12,16756.01720240537,685.0473186218206,10589.410083189743,695.2922125832249
skas_8,437.911,1..9,50,20,165,111,27763.96878155699,1275.728730184614,10340.062336378967,612.9267621810409
skas_8,377.383,1..9,50,20,126,72,27321.70640532936,1323.121463593645,10814.149737464133,788.9041847441799
skas_8,244.099,1..9,50,20,93,39,29771.48439632893,1320.5914939683385,9398.09972503317,753.0699336384802
skas_8,313.017,1..9,50,20,105,51,26741.592461786233,1382.4009828194246,9657.402718692736,635.473025174761
skas_8,255.865,1..9,50,20,91,37,18684.778009022728,962.5727254482402,10690.174697163551,797.3436335380715
skas_8,423.676,1..9,50,20,147,93,19730.74667552711,1085.5173269623099,9306.415313135178,682.024223912227
skas_8,231.016,1..9,50,20,86,32,22403.689881528753,1122.4636363525922,10790.141093615222,735.3672364964802
skas_8,193.205,1..9,50,20,74,20,21327.720934311576,1143.3075532113542,9755.580215162914,801.4451656238781
skas_8,159.154,1..9,50,20,62,8,13398.240755281835,979.2145434052353,9664.470353486327,692.1888674665115
skas_8,235.975,1..9,50,20,75,21,21805.615725041836,1172.6433456356203,9687.947701366604,670.8767011795223
skas_8,400.295,1..9,50,20,137,83,21547.736770372656,895.6444265228012,10394.164173729821,722.6293532259228
skas_8,205.029,1..9,50,20,72,18,21725.513164379492,1257.282606075972,11029.75882324342,728.0026919556606
skas_8,138.612,1..9,50,20,57,3,28811.344936896916,1198.94380636888,11547.70532829075,852.3304079000045
skas_8,386.458,1..9,50,20,132,78,23947.69903422688,1168.9766427012553,9142.958315182686,740.1981362296804
skas_8,271.054,1..9,50,20,89,35,18884.543536835397,1034.6726674266552,8854.640258628999,666.7768138022526
skas_8,173.766,1..9,50,20,61,7,30117.481843027945,1462.6193405611116,10385.1948890499,713.7357877879144
skas_8,218.536,1..9,50,20,74,20,29409.806511545034,1284.5815657823866,9887.224877496647,628.3681900246731
skas_8,189.662,1..9,50,20,69,15,18199.841238284436,866.5105770092247,9151.199994612889,678.7654794021873
skas_8,152.857,1..9,50,20,57,3,23983.19957630129,999.1786934518857,10471.468069842958,705.1954477344882
skas_8,230.446,1..9,50,20,75,21,24719.69756676388,1164.9485239317287,11449.161159456151,782.5079246559479
skas_8,241.977,1..9,50,20,85,31,20045.65631459995,874.1803398874989,10154.623643438099,729.847235882585
skas_8,211.22,1..9,50,20,82,28,18290.860572386977,1120.2164889131886,9363.597629520165,652.0692551629702
skas_8,273.144,1..9,50,20,94,40,20946.401916851202,972.661236819589,10333.41028135361,690.9981430497137
skas_8,307.727,1..9,50,20,117,63,26279.983354676642,1108.80536572297,9691.801269187448,741.7594847520515
skas_8,330.34,1..9,50,20,122,68,22932.733402794795,1041.2077282493374,10056.632752924706,590.7303307921909
skas_8,260.835,1..9,50,20,99,45,18667.63670648541,1035.7443225828952,10811.45292118146,860.89273670687
skas_8,256.328,1..9,50,20,92,38,14811.443695712796,940.6965307374211,10531.464679875176,637.6720963451194
skas_8,236.625,1..9,50,20,84,30,22100.740197841253,1405.6625156419848,10269.509339034781,705.1549210610276
skas_8,201.713,1..9,50,20,71,17,26398.57204863315,1238.8016093241192,9914.172722057845,845.2646029864896
skas_8,243.31,1..9,50,20,87,33,20782.515018208735,1048.0817423386081,8938.395198798557,643.5502430816772
skas_8,227.582,1..9,50,20,82,28,21012.468184812027,1174.257851052173,9941.296821295142,668.6398080536892
skas_8,281.644,1..9,50,20,108,54,20050.953888947508,1042.1895407256543,10588.988455648503,770.4790616490438
skas_8,165.09,1..9,50,20,60,6,23954.406256696813,1380.7136662616053,11931.936950979642,763.6160936781018
skas_8,313.759,1..9,50,20,114,60,17624.438561783507,842.9666699238702,9848.01216957454,795.0728930783313
skas_8,400.544,1..9,50,20,141,87,25217.18062082033,1087.180986456252,9010.23026406937,715.813163056071
skas_8,420.397,1..9,50,20,152,98,29805.620004490083,1318.6717215492865,8782.771584685783,680.607883278887
skas_8,150.054,1..9,50,20,57,3,21721.242700429804,1021.0848067076577,9679.561686640362,704.309643849709
