dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_12,976.07,1..5,50,20,82,32,97455.95134677993,3473.6361559827847,50130.37060899199,1990.6231144718454
skas_12,2161.135,1..5,50,20,176,126,79924.73501100439,3060.14394431695,47538.39295405373,1902.4605839381618
skas_12,1293.443,1..5,50,20,97,47,109661.6543552766,4182.78930751161,44982.062083283716,1808.7677294344762
skas_12,1186.223,1..5,50,20,93,43,120171.20854382892,4081.931784031951,46057.15947181935,1833.3192356457098
skas_12,1371.08,1..5,50,20,113,63,68191.81747426819,2397.585364851323,44841.976758162506,1708.2873775992718
skas_12,1572.956,1..5,50,20,124,74,94324.44045042974,3534.025148516376,46905.45685388582,1864.7555911331792
skas_12,1094.994,1..5,50,20,92,42,85214.5563432874,3265.8987051154154,42172.95604296238,1809.5677175612007
skas_12,907.178,1..5,50,20,71,21,79906.66490685735,2823.239945711479,48254.83193768632,1877.9455520450044
skas_12,1712.579,1..5,50,20,131,81,99776.80924607531,3703.010392646635,46516.42903597515,1863.7603316582797
skas_12,1075.589,1..5,50,20,82,32,104187.1932672163,3825.9113312776612,48877.93186281927,2031.7375501030924
skas_12,991.616,1..5,50,20,70,20,74869.64954762348,2736.262100550829,47665.736282030884,1909.3078911796777
skas_12,965.505,1..5,50,20,74,24,99212.08208662362,3451.2758200336243,47693.680185340876,1884.4099709823347
skas_12,1422.397,1..5,50,20,116,66,87814.12708613204,3283.8736914017327,48093.95655000973,1941.1553023859026
skas_12,883.412,1..5,50,20,70,20,81066.44943566855,3073.777643918049,47984.4027115746,1915.9754904022143
skas_12,1292.0,1..5,50,20,92,42,81213.73567051957,2939.7819141185446,45323.81493062182,1739.1395643140206
skas_12,961.801,1..5,50,20,72,22,88469.02819624676,3400.937962831952,46776.28016687831,1896.314569649721
skas_12,728.517,1..5,50,20,61,11,83513.4796712356,2994.1245325940654,42761.628029907515,1645.7647079580288
skas_12,1490.241,1..5,50,20,121,71,83647.71586853823,3240.353445799586,47489.50079182453,1903.6201738781763
skas_12,1607.065,1..5,50,20,128,78,77914.28026833637,3157.807574048141,47323.1219500908,1916.1209797152692
skas_12,915.535,1..5,50,20,73,23,93029.17051729909,3537.158032861111,47538.46720093801,1873.6052595159204
skas_12,1621.85,1..5,50,20,139,89,67092.9660521063,2654.538732949718,47486.43231967444,1913.479358814999
skas_12,1061.204,1..5,50,20,83,33,76151.05662390337,2672.262273077616,47952.42461912,1755.442883585566
skas_12,1201.93,1..5,50,20,92,42,83292.91961846579,2979.2008167388917,44655.259855887445,1779.5286114496591
