dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_6f,83.089,1..17,100,30,141,39,4276.563354400503,396.9592857113057,2212.9560278957547,262.7590378080385
skas_6f,65.865,1..17,100,30,107,5,3442.441528210815,300.327855145481,2183.442349940473,223.83819586550845
skas_6f,69.613,1..17,100,30,126,24,6258.476149643723,542.718348772169,2223.5818617086975,250.04339685102138
skas_6f,65.541,1..17,100,30,111,9,7061.539463594831,509.78420070875154,2307.809715156631,247.59870230056845
skas_6f,76.525,1..17,100,30,124,22,5016.0,296.0,2148.8417594705948,248.4748650958308
skas_6f,59.368,1..17,100,30,105,3,4333.701897938487,444.905060477724,2188.7545141853307,223.46897289105715
skas_6f,66.634,1..17,100,30,123,21,4801.457406237716,535.2479625754175,2085.3894617581263,231.86005023652336
skas_6f,58.343,1..17,100,30,105,3,5120.113397757826,422.85696512613777,2319.185670486995,263.2017728175871
skas_6f,75.087,1..17,100,30,135,33,5941.0343821204615,416.4295760251327,2436.5444862436034,266.7998901077579
skas_6f,75.356,1..17,100,30,129,27,5740.387035279883,465.0513568630504,2085.3894617581263,231.86005023652336
skas_6f,81.815,1..17,100,30,150,48,5754.257053017548,534.0057938595905,2869.7743022553414,298.23778804601
skas_6f,65.525,1..17,100,30,103,1,4453.126555150596,415.1057519329097,2300.353062354924,263.00072595802317
skas_6f,62.487,1..17,100,30,107,5,4918.582584777336,371.4576872377028,1793.1050124717892,185.52920899760815
skas_6f,68.297,1..17,100,30,120,18,5313.1229832436165,530.0623788331001,2212.9560278957547,262.7590378080385
skas_6f,73.289,1..17,100,30,129,27,5841.039658479809,403.991645186868,1857.014327365714,202.9258491462349
skas_6f,62.734,1..17,100,30,105,3,5795.128965232381,411.9535742407242,2006.2430048402548,224.34846384255619
skas_6f,63.697,1..17,100,30,112,10,4058.012038628985,279.5545876132289,2085.3894617581263,231.86005023652336
skas_6f,85.103,1..17,100,30,138,36,7826.899912437865,625.756107677369,2212.9560278957547,262.7590378080385
skas_6f,68.463,1..17,100,30,119,17,3479.3881429078324,299.25641521530025,2185.493174953358,252.5839063705061
skas_6f,73.231,1..17,100,30,123,21,4805.809989814173,355.0850888136988,2779.1795399311304,275.6358482887308
skas_6f,67.281,1..17,100,30,111,9,6629.054162755314,436.33624839856924,2185.493174953358,252.5839063705061
skas_6f,89.779,1..17,100,30,159,57,4466.837195668264,448.3079113109445,1976.6628728339288,232.3429969577167
skas_6f,99.923,1..17,100,30,171,69,5392.781916725356,334.2772322714174,2217.0083709292926,252.7805341974195
skas_6f,75.351,1..17,100,30,123,21,4000.351643079859,387.80979578038125,2119.172362004617,236.24518222546763
skas_6f,76.556,1..17,100,30,129,27,4541.694885034559,428.65777052257585,2012.0,236.0
skas_6f,88.161,1..17,100,30,147,45,5067.984845004941,421.2462112512353,1976.716633121078,227.37856351124344
skas_6f,72.394,1..17,100,30,120,18,5228.967461021271,375.329325440665,2217.0083709292926,252.7805341974195
skas_6f,66.473,1..17,100,30,120,18,5858.4169759204015,395.80277005249906,1693.1050124717892,177.52920899760815
