dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_4s,0.337,1..5,50,20,54,4,1787.1300453555828,101.9525062824753,802.309776430734,50.518275914938926
skas_4s+,0.337,1..5,50,20,54,4,2658.636210724221,159.57252408878006,802.309776430734,50.518275914938926
skas_4s,0.22,1..5,50,20,53,3,1472.2316834995859,67.34104403506078,647.0856839282352,40.97324832463399
skas_4s+,0.22,1..5,50,20,53,3,2540.0,130.0,1209.0,83.0
skas_4s,0.192,1..5,50,20,59,9,958.6482095754625,62.656072980056706,556.5270268524557,38.360583474096885
skas_4s+,0.192,1..5,50,20,59,9,1018.3177364389235,69.56904506783073,556.5270268524557,38.360583474096885
skas_4s,0.14,1..5,50,20,56,6,1508.8655141822026,72.43033297641253,802.309776430734,50.518275914938926
skas_4s+,0.14,1..5,50,20,56,6,2162.0661570538987,116.40246672001342,802.309776430734,50.518275914938926
skas_4s,0.145,1..5,50,20,55,5,1440.1240344488804,73.63085687466184,704.3506312780435,33.576578089134706
skas_4s+,0.145,1..5,50,20,55,5,2110.636262671111,118.3851648071345,766.0,36.0
skas_4s,0.134,1..5,50,20,53,3,1830.829621835104,85.54507887702655,556.5270268524557,38.360583474096885
skas_4s+,0.134,1..5,50,20,53,3,2767.0,137.0,556.5270268524557,38.360583474096885
skas_4s,0.12,1..5,50,20,53,3,1952.439683748068,93.1680952079176,875.1999694589704,45.57641794187009
skas_4s+,0.12,1..5,50,20,53,3,2453.767053421524,131.69451888811187,1429.6362626711111,75.3851648071345
skas_4s,0.133,1..5,50,20,50,0,623.9602596744048,43.70794127729489,623.9602596744048,43.70794127729489
skas_4s+,0.133,1..5,50,20,50,0,868.8722825824867,62.70820393249937,868.8722825824867,62.70820393249937
skas_4s,0.13,1..5,50,20,56,6,1646.5744507771592,75.07290204979364,647.0856839282352,40.97324832463399
skas_4s+,0.13,1..5,50,20,56,6,2259.0,103.0,1209.0,83.0
