dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_10f,199.234,1..11,50,20,102,47,41244.745662721456,2265.9597588564975,21702.61923623717,1419.2141802421247
skas_10f,139.354,1..11,50,20,75,20,37037.213063740455,1957.9779833760285,22336.47903864596,1356.2901866190277
skas_10f,185.233,1..11,50,20,97,42,59547.37370094132,3535.7370855667,21734.148987066652,1340.5702165699242
skas_10f,192.504,1..11,50,20,108,53,40714.49563149528,2274.780398995392,20033.6250126635,1295.154375697531
skas_10f,373.008,1..11,50,20,201,146,53800.52417672313,3342.3439444064816,20611.833474167444,1350.1423464224642
skas_10f,116.446,1..11,50,20,64,9,41952.236324642945,2390.4721874692923,24065.747196256365,1574.26797690005
skas_10f,171.453,1..11,50,20,93,38,49076.547408368875,2614.911418948844,21732.236504164124,1271.377355607189
skas_10f,250.41,1..11,50,20,127,72,55614.78476992618,3097.28567480485,22916.581321516293,1506.6844826877982
skas_10f,250.52,1..11,50,20,129,74,47285.48774462342,2425.2784568339193,21821.76626780892,1388.013009060839
skas_10f,168.206,1..11,50,20,90,35,50366.844470997676,2732.6921748672444,22803.98162181251,1531.3426526438536
skas_10f,502.017,1..11,50,20,264,209,58757.12128161468,3103.5528216526936,19093.1880644895,1273.1494950874799
skas_10f,141.609,1..11,50,20,76,21,52143.99354907853,2448.5389146138364,21349.613540872448,1234.2804949439856
skas_10f,110.179,1..11,50,20,59,4,56185.24915355252,3177.465327150078,25119.588479537306,1669.2318651833625
skas_10f,187.196,1..11,50,20,99,44,50035.79600902282,2542.8373561275175,21197.69246616768,1197.7030396961022
skas_10f,155.531,1..11,50,20,81,26,38626.90769626157,2120.7135998751255,24232.838276776933,1407.448569988708
skas_10f,148.538,1..11,50,20,72,17,59867.21971045605,3175.352777458515,22617.727999400755,1369.0536186896277
skas_10f,129.784,1..11,50,20,68,13,40949.23597825951,2355.755710061234,22924.22048508664,1499.5163945768556
skas_10f,123.524,1..11,50,20,68,13,52110.2122267139,2499.1260597158553,22421.64350602853,1403.7288285480763
skas_10f,263.569,1..11,50,20,152,97,36529.642864092464,1958.2592599545499,22380.170651245262,1488.696763826392
skas_10f,267.947,1..11,50,20,142,87,58597.90113753846,3054.7065251432314,23714.80542894473,1427.6801100487342
skas_10f,170.659,1..11,50,20,90,35,38126.74615638939,2300.497013238355,23420.679016439477,1576.8834339567484
