dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_8f,93.735,1..9,50,20,96,42,14298.001059595465,649.5928492170343,9789.366415788883,628.5297761330652
skas_8f,116.725,1..9,50,20,129,75,24181.78457420228,1196.541842865788,10443.457173087512,828.0115777751209
skas_8f,169.832,1..9,50,20,168,114,19028.96336572718,973.0695504609274,8985.098706990924,738.4086514937559
skas_8f,128.959,1..9,50,20,132,78,24973.13053607989,1041.9054708263466,10234.30296364783,746.756296345075
skas_8f,143.246,1..9,50,20,153,99,20079.58332328341,905.4592962777812,8644.276815994108,687.0885068298626
skas_8f,95.157,1..9,50,20,106,52,24163.141318691705,945.2631601993957,9700.49348047883,669.9672673435973
skas_8f,87.422,1..9,50,20,96,42,17661.67484764726,925.1718795283326,11187.0409544084,866.3173664955495
skas_8f,61.678,1..9,50,20,63,9,21392.010522286168,1165.147211632816,9350.150819801234,688.1393670376996
skas_8f,67.521,1..9,50,20,63,9,21340.567592438838,1005.7622558611074,9975.055613212386,790.6870656826613
skas_8f,73.114,1..9,50,20,81,27,33276.30943873154,1399.1232227559708,10584.135109458583,749.6352525180556
skas_8f,73.124,1..9,50,20,83,29,26195.85250031476,1288.9934678132026,10719.786560302786,681.2690243486658
skas_8f,61.982,1..9,50,20,60,6,26305.586370009565,1204.7051744921644,11081.811538399004,757.9158508550461
skas_8f,108.183,1..9,50,20,111,57,16274.573623161665,893.6785879987953,10733.269117917584,681.6231578734229
skas_8f,79.804,1..9,50,20,82,28,20734.0,930.0,10299.233457865408,795.9143761226245
skas_8f,84.475,1..9,50,20,89,35,27506.20285505034,1141.3522936610982,9462.96698237184,779.0119384867689
skas_8f,57.216,1..9,50,20,60,6,25799.07426676761,1085.3325469246674,11098.324136877838,693.92210992307
skas_8f,63.093,1..9,50,20,61,7,26722.549820021897,1166.4574009717924,10372.955200607288,717.3901045644765
skas_8f,86.014,1..9,50,20,87,33,20658.428548983764,901.6739001746608,9415.89436682523,622.6540076463359
skas_8f,82.641,1..9,50,20,89,35,25610.26093893056,1037.2680927745805,10012.782425366575,759.1649451154958
skas_8f,99.829,1..9,50,20,102,48,23256.666223713662,1081.797859503505,11232.128810061544,726.8610676865076
skas_8f,103.504,1..9,50,20,108,54,21799.482133512378,1024.9483463777995,10898.447492689542,837.2579652974505
skas_8f,89.95,1..9,50,20,93,39,24279.638263232588,1076.231783644652,10961.210003590675,837.8830715522452
skas_8f,89.791,1..9,50,20,93,39,18090.399614699214,869.234399896767,9964.592034078434,744.2013208991864
skas_8f,64.635,1..9,50,20,65,11,17295.747401089175,999.4474096053104,9469.408434238348,671.9188847284676
skas_8f,91.197,1..9,50,20,97,43,17762.358940558268,961.4655719162375,9438.863705345098,697.578934683847
skas_8f,116.99,1..9,50,20,123,69,30413.309387752834,1575.1315483639582,9958.629670520153,663.4716040760782
skas_8f,152.543,1..9,50,20,154,100,19417.065264124623,878.7486870933226,9142.958315182686,740.1981362296804
skas_8f,144.339,1..9,50,20,151,97,21836.32074620052,1176.5611012781033,8733.96227555994,687.6094643245613
skas_8f,58.495,1..9,50,20,57,3,21002.28776101725,1229.1821079715112,12624.239493740133,703.3478644354371
skas_8f,63.156,1..9,50,20,66,12,28542.773196776092,1299.8089282114986,11162.654691110185,739.0516618831313
skas_8f,62.982,1..9,50,20,63,9,18765.739584582832,863.3267708472806,9165.119440226925,684.6494034599596
skas_8f,57.568,1..9,50,20,57,3,21035.977551103977,1218.524265142061,12480.480815165696,842.2324981400183
skas_8f,76.547,1..9,50,20,77,23,25305.64362395692,1238.450807006991,10077.419766294686,681.9320890871857
skas_8f,70.957,1..9,50,20,72,18,28165.519960196547,1272.215863103082,9718.220502539249,639.9695909705595
skas_8f,96.653,1..9,50,20,105,51,22822.211365152525,1094.041532716356,10115.23660888568,756.3573840431033
skas_8f,76.67,1..9,50,20,81,27,22583.022868244105,992.944081933877,9785.651066733735,650.8464746148229
skas_8f,115.088,1..9,50,20,114,60,16043.846116525412,886.0337626365588,9660.476074393291,625.2829904138912
skas_8f,202.17,1..9,50,20,203,149,16833.253440372282,968.5407609014075,10126.200498775992,735.2437319455215
skas_8f,60.134,1..9,50,20,62,8,29168.38219822231,1215.5834193997616,11341.977991500555,705.9595656603649
skas_8f,95.362,1..9,50,20,98,44,18537.221210731434,918.672886232838,8622.288846515587,640.5646251883891
skas_8f,79.614,1..9,50,20,86,32,25462.884293546038,1224.2968004966688,10313.141501316597,701.4939646939389
skas_8f,60.75,1..9,50,20,62,8,18047.281811756475,900.7277887276515,9432.87218998295,678.302141214501
skas_8f,72.576,1..9,50,20,80,26,33469.097984957145,1434.5639209093322,10001.269366543673,671.9634536215897
skas_8f,71.067,1..9,50,20,71,17,24488.230557435814,1071.5757686497639,11344.689243896933,708.2385387908746
skas_8f,68.363,1..9,50,20,78,24,23445.334052922542,1299.4266234597503,12225.555540526437,800.6554389129828
skas_8f,66.926,1..9,50,20,70,16,18955.426199878366,896.2278753149002,10075.224249956891,748.7530744647894
skas_8f,77.65,1..9,50,20,90,36,16968.79324112403,839.0560553499837,11428.443396729217,715.4630273417632
skas_8f,82.503,1..9,50,20,83,29,18421.78846262918,831.8037143597363,10828.762067639205,730.8398870767411
skas_8f,99.702,1..9,50,20,107,53,21226.9377234718,923.9854361236138,9816.614950481568,660.3964801442168
skas_8f,60.676,1..9,50,20,63,9,29447.61277404824,1157.4151243470287,9178.438836294465,687.0470086685797
skas_8f,156.692,1..9,50,20,161,107,18296.736802694897,915.8731789627866,8932.00351259981,663.7350620922252
skas_8f,68.453,1..9,50,20,78,24,21338.42103044198,1117.1292850979355,10362.608322079906,765.2720377087211
skas_8f,109.373,1..9,50,20,117,63,25105.39007651147,1303.3339993323784,10145.973142201525,729.05921156379
skas_8f,66.282,1..9,50,20,65,11,13375.006974726677,854.2969295071063,11103.79328784159,693.6084858813281
skas_8f,81.38,1..9,50,20,87,33,29210.368733794847,1655.094185863847,10813.309128251962,706.7028001386684
skas_8f,63.745,1..9,50,20,66,12,12470.030721553325,780.3911657948406,9620.770022279297,771.9247905705787
skas_8f,146.936,1..9,50,20,162,108,15405.60508394175,858.3340608461095,10681.125408226568,824.6974230698394
skas_8f,71.352,1..9,50,20,71,17,21245.906095593822,927.6511738727202,9623.02806696344,778.8209066099786
skas_8f,94.734,1..9,50,20,99,45,25265.642828127384,1133.4537337470492,9062.200907731789,691.4522276494959
skas_8f,66.213,1..9,50,20,72,18,23446.07763006083,1081.095461116261,10732.045290796712,801.7348652868134
skas_8f,83.682,1..9,50,20,90,36,18859.788919688297,808.9646842709582,9623.548264301597,653.0513457290474
skas_8f,63.031,1..9,50,20,65,11,21746.02338613609,1055.1703687133077,10111.609301192037,771.3319991444977
skas_8f,113.993,1..9,50,20,120,66,23696.2267117227,1248.6547306008185,10451.902643879252,751.423930596964
skas_8f,69.678,1..9,50,20,73,19,17489.119839405525,858.4778519865436,10809.710291145042,704.1303888998824
skas_8f,88.857,1..9,50,20,90,36,23486.56943539838,1127.9608611576032,11611.930177285889,740.8182415340747
skas_8f,59.004,1..9,50,20,58,4,17504.630531904786,1019.9117946078794,10610.532428401226,770.2597383124922
skas_8f,107.36,1..9,50,20,114,60,16724.585836319846,1061.4505368847495,11744.08408194861,821.3552705794502
skas_8f,84.469,1..9,50,20,83,29,26382.948371954604,1210.154181522031,9702.14813327207,701.2274259738658
skas_8f,84.464,1..9,50,20,93,39,18223.224493253158,847.8677406234635,10408.465617413593,676.9182899103489
skas_8f,57.529,1..9,50,20,60,6,18981.85693473357,1376.296393345879,10959.05477926462,933.1666515333392
skas_8f,51.598,1..9,50,20,57,3,19324.243323301158,1209.2488965166633,12528.69607275413,783.2704900306337
skas_8f,62.181,1..9,50,20,62,8,24389.052869319523,1219.1886720194777,10944.246281703447,692.8511378276187
skas_8f,120.697,1..9,50,20,123,69,28201.551716882946,1162.5774078535007,9780.551968238487,789.1598109321795
skas_8f,155.126,1..9,50,20,165,111,32025.022886779832,1373.6741908029258,9132.745437662406,739.0268990956118
skas_8f,68.617,1..9,50,20,71,17,22077.381171447745,1243.4473255348228,10088.666714836336,752.2860363792425
skas_8f,86.91,1..9,50,20,80,26,15775.995119104626,812.117559387837,10059.636172814882,733.7591701582752
skas_8f,107.937,1..9,50,20,116,62,17669.771592152232,819.1418193490501,10740.834187690885,880.7971770353652
skas_8f,71.299,1..9,50,20,75,21,17117.84257821796,783.1070372762563,9469.408434238348,671.9188847284676
skas_8f,71.935,1..9,50,20,76,22,23499.52943270943,1083.265335101524,10186.244618006833,751.4614063026695
skas_8f,60.999,1..9,50,20,65,11,15395.61031277612,829.5958289535619,10621.761777872653,701.0853640234417
skas_8f,68.673,1..9,50,20,68,14,25029.281906190965,1224.2279848393612,9288.252213241802,743.6912437969529
skas_8f,59.035,1..9,50,20,67,13,25162.278635239792,1225.5588606138979,11455.238089055656,913.4449371410881
skas_8f,86.587,1..9,50,20,96,42,25688.511126771922,1278.403812321883,8689.784354333782,669.3408019808124
skas_8f,133.073,1..9,50,20,140,86,19107.81664681956,916.5311609184484,10517.693564877398,790.9721565051029
skas_8f,127.89,1..9,50,20,135,81,24630.437231565626,1095.4157659180817,10302.596891523472,660.2545895516154
skas_8f,54.003,1..9,50,20,57,3,28062.658105956587,1341.3419282307273,10137.29238017815,719.7187304408465
skas_8f,94.303,1..9,50,20,101,47,18004.924522927166,1001.517183878672,10499.264398497466,686.2448867731142
